Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_05_01_1	MeKO_05_02_1	MeKO_05_04_1	MeKO_05_05_1	MeKO_05_06_1	MeKO_05_07_1	MeKO_05_08_1	MeKO_05_09_1	MeKO_05_10_1	MeKO_05_11_1	MeKO_05_12_1	MeKO_05_15_1	MeKO_05_17_1	MeKO_05_18_1	MeKO_05_20_1	MeKO_05_21_1	MeKO_05_22_1	MeKO_05_23_1	MeKO_05_25_1	MeKO_05_26_1	MeKO_05_27_1	MeKO_05_28_1	MeKO_05_30_1	MeKO_05_31_1	MeKO_05_32_1	MeKO_05_33_1	MeKO_05_35_1	MeKO_05_36_1	MeKO_05_37_1	MeKO_05_38_1	MeKO_05_39_1	MeKO_10_01_1	MeKO_10_02_1	MeKO_10_04_1	MeKO_10_05_1	MeKO_10_06_1	MeKO_10_07_1	MeKO_10_08_1	MeKO_10_09_1	MeKO_10_11_1	MeKO_10_12_1	MeKO_10_13_1	MeKO_10_14_1	MeKO_10_15_1	MeKO_10_17_1	MeKO_10_18_1	MeKO_10_19_1	MeKO_10_20_1	MeKO_10_21_1	MeKO_10_22_1	MeKO_10_23_1	MeKO_10_24_1	MeKO_10_25_1	MeKO_10_26_1	MeKO_10_28_1	MeKO_10_29_1	MeKO_10_30_1	MeKO_10_31_1	MeKO_10_33_1	MeKO_10_35_1	MeKO_10_37_1	MeKO_10_39_1	MeKO_10_40_1	MeKO_10_41_1	MeKO_10_42_1	MeKO_10_43_1	MeKO_10_44_1	MeKO_10_45_1	MeKO_10_46_1	MeKO_10_47_1	MeKO_10_48_1	MeKO_10_49_1	MeKO_10_51_1	MeKO_10_52_1	MeKO_10_53_1	MeKO_10_56_1	MeKO_10_57_1	MeKO_10_58_1	MeKO_10_59_1	MeKO_10_60_1	MeKO_10_61_1	MeKO_10_62_1	MeKO_10_63_1	MeKO_10_65_1	MeKO_10_66_1	MeKO_10_67_1	MeKO_10_69_1	MeKO_10_70_1	MeKO_10_71_1	MeKO_10_72_1	MeKO_10_73_1	MeKO_10_74_1	MeKO_10_75_1	MeKO_10_76_1	MeKO_10_77_1	MeKO_10_78_1	MeKO_10_80_1	MeKO_10_81_1	MeKO_10_82_1	MeKO_10_83_1	MeKO_10_84_1	MeKO_10_85_1	MeKO_10_86_1	MeKO_10_87_1
090917MeKO_05_10_ID072	090917MeKO_05_10_cmb_ID070	A2		Lumichrome (2MEOX)	1330.5	358.74  Win024_C01	71	Lumichrome (2MEOX)	TRUE	0	0		674241244824.661	856437370076.007	480406871473.183	759960685084.52	727071814390.079	440824371781.841	306195663921.799	676803647398.536	1266434127936.1	484132733712.398	1350589542333.43	491055514255.744	285014739725.687	720776960942.402	530848839409.008	473196976995.854	482307988435.52	308772884298.922	266619996836.221	293686436754.836	299585040956.434	546307495697.01	261159721750.398	94566501019.4336	155016220392.827	307648305831.541	441644888909.947	414782236067.289	179897848749.059	278175070353.118	714718208766.299	288093337024.382	355005558969.667	331201825671.026	400605760189.682	711159511050.11	1118319265403.61	749625487435.6	377047983946.502	288573799123.316	324242474341.517	571709187913.184	866780998430.671	983711807349.988	1280759560638.89	616710746921.448	555671955041.442	527112451433.506	387602708941.815	432650754662.502	470382351271.51	685079163649.646	649911987355.792	664480423935.292	253791355670.091	575100811479.795	388023292750.469	162166607779.456	289395972297.939	296175637310.474	599048310299.29	273317425132.754	486180621645.794	426000725610.929	338380939448.275	371028079813.983	326708174459.556	326949263415.945	668694893033.073	409224231857.394	418082422598.445	475279285520.051	307195560420.756	538051985159.648	284760480809.609	390384915728.053	157896076353.006	129393781893.994	215222388984.271	40904155809.6737	28527988539.952	38515182668.0284	49934990754.1731	47443896856.4285	55420428258.9242	107106550269.703	78807965324.0894	54915698231.8708	154922680357.924	163155842199.682	329986441762.031	123722077191.064	44840297452.571	298000940779.816	189769524314.641	270480618224.82	98132873741.4446	172556015857.936	197813781633.971	25322659064.6165	47550690168.575	304977986150.341	126861483710.317	236989013573.371
090917MeKO_05_10_ID073	090917MeKO_05_10_cmb_ID071	I		Fumaric acid (2TMS)	1339.5	361.26  Win025_C01	72	Fumaric acid (2TMS)	TRUE	7704-73-6|17962-03-7|110-17-8	fumaric acid		93779850793.1818	19266102817.7757	275638673209.209	102895873615.096	170356519825.58	64394556987.8651	15539737824.2808	9996303545.98957	8075464648.14253	10165254221.3696	9775524578.92992	15014321271.9125	11011517173.7508	10258164180.9243	15693080371.4216	12641149770.9396	12834437980.1136	15697059497.0756	21391684907.8363	21671028253.7354	21761729602.3964	24485006636.772	24988851275.5002	65708704758.4698	48695168494.0312	76443546403.1961	50824438198.4026	31025832017.1156	43618375284.4859	22837936076.2241	22090104100.0055	20456449422.1739	36116998708.5352	16014636614.0715	18155399534.0996	15023485969.9131	23596768218.3196	24957484791.7385	51757252150.0883	26489708221.4012	40838563671.8063	35331768272.5966	51177206783.5863	43527136826.7147	15978822952.2598	27056450520.5512	22594662061.9564	19202159924.6964	29565654156.9595	24761775227.5283	20917468986.2551	21177549393.6244	32008089896.5861	22403518748.9571	25484996388.2718	26619713726.701	40381010472.5957	15215819440.2588	38951972140.2554	29892874395.4061	40524751458.7934	39844358978.0774	33358419286.7769	34522127540.3902	29526888423.4389	29005354803.5952	33641806572.6657	32381799809.1577	33937163606.177	32463554534.4215	26683085636.3423	38198414050.7167	23849980111.3309	19715490296.6009	23901261855.3021	21224883616.86	29144045766.9944	18527353716.6026	23964823723.1294	17871260615.7041	21179334298.0705	17573875092.2646	17759722551.0182	26073001057.9278	26230395890.2253	21175991445.4119	13986384492.0907	21176707422.7225	14974564164.8669	15119080923.5737	20911675508.3799	17144679709.1209	22371917064.8887	19881680720.1822	22076895783.9452	18154225635.8774	18173962562.3868	23985730197.8834	25580081377.7723	21977226903.9649	20823954217.4818	20784513164.7981	23427707353.6756	24816858087.4594
090917MeKO_05_10_ID075	090917MeKO_05_10_cmb_ID072	I		Serine, L- (3TMS)	0	362.96  Win026_C01	73 X_100	Serine, L- (3TMS)	TRUE	64625-17-8|7364-48-9|312-84-5|70125-39-2|56-45-1|302-84-1	l-serine	 TMS:HI	797526247985.008	1154550133759.81	958333332071.346	947159749433.265	808902041534.162	710193804919.383	834659604308.757	798748247750.671	828730496796.986	837944445249.83	727910709923.561	859364930758.348	676041574642.418	602236005343.906	675116727569.06	639093550223.31	710510017515.055	645466086010.367	605490273822.017	518614821935.029	769179737457.465	720214017023.455	852525730622.768	845240830606.684	896087056969.365	866587392689.046	759697850719.601	894308831301.821	925693404578.071	685132795522.255	507506055649.32	603837295330.71	604964445076.402	669385364181.959	540775497293.194	651904571689.938	534551160942.025	623273484895.207	598514982737.236	671834792576.925	770552463261.978	812400783613.924	858637200881.916	646083301710.239	724147323657.948	704265708925.684	751755481382.396	817484464389.88	742050232453.101	844557547887.304	760243027002.853	778459814621.714	589505428729.009	668963464292.031	607096358587.685	530119130330.657	543348823486.376	1077836944666.3	571354557142.765	643690439876.672	525943190101.642	535031097289.19	531383199615.472	483637442960.145	622429887719.809	536377782538.498	597405320930.978	642197294183.25	683961411481.843	600084437391.494	738745089201.852	658698022077.943	593875065576.335	636275680167.933	606018829533.655	687908295340.768	724928926330.793	580684116943.27	743098760161.413	805066311207.643	625825386772.262	661826117930.14	998297500110.046	612833173790.822	655924951449.644	704942627816.484	686041680542.683	648288474076.396	625887887202.399	750757580380.037	659680206521.138	668254989775.55	728645157793.966	662132876465.137	715281465282.244	740712223641.973	727597492167.49	621530633798.746	722058545424.977	641212157434.953	754938757833.443	691037116173.075	716482778791.931	843264861444.631
090917MeKO_05_10_ID081	090917MeKO_05_10_cmb_ID074	I		Alanine, 3-cyano-, L- (2TMS)	0	368.04  Win027_C04	75 X_294	Alanine, 3-cyano-, L- (2TMS)	TRUE	923-01-3|6232-19-5	3-cyano-l-alanine	 COR_OK:HDA	23399720.7232122	31417265.3252663	71906679.3548173	21167335.0590133	14664582.1762225	20376819.8689156	9575373.01916007	10504533.7792294	8538358.68148212	11650545.6953964	9943039.79003633	14864356.2002443	10429879.2602377	6052574.3182363	4502454.44398601	5277137.66959558	3250728.57176092	6605431.6408863	6625153.45216359	5852687.13849727	9372875.15265497	8669930.5310087	10293275.007584	13770746.4259924	10821742.0663933	16720982.5418898	7535230.65188195	10502255.4038436	11279545.1149084	6444322.25290286	4988646.74124521	12194455.1458291	12676347.0448257	15662251.043615	10816595.0007884	38655363.0439699	13699095.7523377	20404770.5662767	17071194.1004099	11566851.888045	12500647.5951318	10292603.5294097	2737080.36901978	8658786.6100862	7484960.61839771	11572439.0169072	15200702.950048	11446408.8271469	14624579.8877077	16497514.5194116	20641899.7903981	18374162.9172319	11882132.3889367	13666959.8821128	16875987.9954864	9997353.22022637	12972201.5319225	5152737.10364172	13559812.6183959	13555419.3005929	24964422.6128745	16815617.4941921	12653519.5060028	10878199.7700477	15262691.9382104	10780361.311653	15137904.3377286	9191853.90270693	19764803.9268218	18340196.444748	13146757.1447856	9499705.51391854	9614177.09832615	14457186.0245384	14039900.11162	14650820.1160412	8728287.95453004	11933171.8707711	119174357.565516	7595411.69139504	28706694.6370571	19173467.2756293	22253965.8258985	11667737.2542392	16994940.113122	15760614.7793426	9627594.07492954	17631459.9960232	14032218.2010748	19001196.8538902	17590090.5139445	9831948.42845891	14156017.2214815	13825210.2700584	17168364.1283309	28747336.1641138	18798259.6961551	10530008.268672	17833957.7107763	19726430.2808747	28618420.482598	16714434.8768368	15894435.9406266	17475294.4966322
090917MeKO_05_10_ID082	090917MeKO_05_10_cmb_ID075	U			1363.9	368.3  Win027_C05	76		FALSE	0	0		35651381.0215583	103447812.603005	34709519.0754089	33665632.4855605	32138409.1079167	21060644.0791765	43492160.0066296	45166117.4100951	37567313.8353054	34421504.6634845	27699521.9476995	39716037.3994437	33861033.2494486	25810235.4804878	52999410.2715864	62679592.1441414	51430860.003768	57442317.2463266	13255851.202319	15801355.3229811	33590378.1833578	37498526.6097964	36713526.9950986	113891278.27591	87430284.7181764	90425521.2292087	69837004.6314046	76539658.8795009	71983347.2725806	73200722.2056705	44936756.4999475	23835386.3158331	15730838.7986302	11859830.4957787	7574735.94310979	8688482.62910974	20014226.8389666	11469365.666268	28839280.0258349	43736326.0215145	60247714.4879037	47650673.6350335	148610945.4939	52853069.4684127	62246620.6535698	77199482.1797793	61668803.5696794	62455166.271236	28104383.434579	34145892.2432593	35970987.1107724	25515553.0732893	11182651.2655242	12149655.7844224	12972987.110348	13397594.5512712	21094742.6298315	138777555.675993	11354089.9963538	18024246.4028411	17044325.2191954	19819032.1650266	17458590.4370401	38787614.6041421	26969680.1933215	32828854.7383303	26759640.3292914	29574505.599437	20305610.0185406	26374325.3264538	28665552.4533768	37820274.8943579	57865893.287821	41572159.3400725	49685585.0768162	47345203.5113873	98931572.2772164	64449462.2991049	65737573.8395058	77179223.9584887	17183313.3362085	14736564.1711813	79969837.3081279	31554395.1080703	27567541.3600331	24400664.8189669	25616521.7984852	31988298.0752329	21822889.8488168	23319409.7768582	16641363.7087134	25382936.5583633	23915029.0451223	25899067.4384549	35565527.9337747	17681355.1686285	27558749.383865	41724270.7556237	45402314.2932809	40006469.6401775	30977807.7481074	28904332.9819994	40532320.3603965	22551358.2765486
090917MeKO_05_10_ID083	090917MeKO_05_10_cmb_ID076	I		Threonine, DL- (3TMS)	1371.9	370.49  Win028_C01	77	Threonine, DL- (3TMS)	TRUE	64569-35-3|7536-82-5|80-68-2|72-19-5|24830-94-2|632-20-2|144-98-9|28954-12-3|7537-02-2	l-threonine		39678263509.7365	50057781257.2272	63017327726.813	42817849593.5711	47596920440.529	34401241315.9699	50302879124.0781	49283948698.7273	49040725903.3168	57250558948.7967	50618855584.4728	54862509045.0011	34970859110.4827	32096412359.448	40920474482.908	34018105105.0265	42649272224.9175	36566689556.1315	38721007710.6508	25959879358.8047	44677521501.0604	44179722522.196	50915206876.0802	71389648650.5013	59491635876.3365	76246240417.3663	51172108306.9816	68272906328.2871	68152759622.6705	43557958877.3148	28752549079.1532	42217083536.2982	43350332689.8649	38662866717.9783	33228660100.4384	44951888222.1277	34133315165.9687	37458661468.8096	105765566002.831	60153802154.9574	65460129447.3518	79024566262.502	139243040047.172	66405745103.926	50619476946.9218	54731047420.3918	47801436369.8668	50922065643.9499	70141279878.3765	67516242770.6069	64076406967.869	59040295711.251	55625625962.3552	51552210581.3799	39630441939.6946	44000320750.2335	52113074698.3043	71642559077.7222	55375138356.3555	51394971254.0985	47360998102.6546	48363075077.6051	42446619266.9192	43634456942.8537	55786420387.1559	53056375881.6713	54458416292.8948	53444574883.5681	50652294820.1481	46390185842.5491	43718412180.6734	56208854634.8348	41642633035.4557	42494878628.9426	46175836647.1503	44656805301.5642	66544725412.9076	40716168830.201	56572440550.9436	53089633383.5797	44405983712.2773	38624819467.4707	66019630992.3815	51389041004.9604	57208174034.5523	55061293750.3167	48847399562.8438	48799711180.0914	40845511729.7779	52023531964.8738	49459197314.1506	44699376299.2782	46221155752.6876	40461127414.2342	49860493133.4464	46818506672.4653	43327662136.9505	49144871550.8475	52579687197.0815	42312441980.5632	41599454088.2898	45274213698.5518	44594625007.7403	50587461135.963
090917MeKO_05_10_ID085	090917MeKO_05_10_cmb_ID077	I		Glutaric acid (2TMS)	1392.5	376.47  Win029_C01	78	Glutaric acid (2TMS)	TRUE	55494-07-0|3343-88-2|7364-81-0|111-16-0|110-94-1	glutaric acid		257775552.083463	454112622.797069	26349326.1761063	183935894.767859	194642107.823974	8048854.8594199	75047987.4238577	126943307.87638	3723518.43433212	1875358.517531	2507096.41691764	705538.102810148	99301643.4110566	2484451.72892954	343032564.202903	23700116.9673226	91868272.4150364	112579845.80509	1463575.83159424	144748473.494003	5993918.53017409	270457072.54356	6316312.67826019	38279175.6485207	126102221.423162	13899984.1816904	131043898.656058	53495220.2739944	169847387.41303	93368012.1931907	23315436.0754515	56293189.8225435	78778870.445703	64390429.5396884	77601243.5590774	175229836.415088	99.8103333333521	20376.8128215052	90151349.3161417	121163798.837435	105986004.901954	210813946.279852	60848141.9357901	32830255.7891663	367345479.372827	172997090.336322	168716247.095431	198998945.621916	9690971.17372603	201147901.402264	17097535.1307611	210150476.74875	62375618.335004	34700606.8092784	78104187.8795784	148720312.717091	50861665.0180348	6144402.16271253	5054486.60498544	127387814.336553	209578113.850004	93151469.566139	38004972.8424433	236757858.752973	139364277.606383	149405846.000147	10584127.7582737	164604964.00489	39710165.8805945	128630495.787863	292988238.104893	181467191.238573	11248025.1567123	8450969.29729493	148087002.577432	8939214.98597706	8086817.36574294	4679943.64344342	69479775.4615935	22886338.3537498	47304318.7343995	33887234.6601692	30313795.2527437	61252505.7626091	58907883.3373165	23104571.7967613	60052997.8749633	41110793.3558507	11430111.3160721	93549297.8637194	9358877.2236791	16160441.5818141	295691205.876845	10392012.3594577	10773565.1031134	4866675.31598743	33488036.9484082	14286074.7986284	6031078.73399646	269857197.305473	265285374.450755	8912737.54718031	20013077.7168565	11358237.1424405
090917MeKO_05_10_ID086	090917MeKO_05_10_cmb_ID078	M1		M000000_A144004-101_MST_1430.7_EIQTMS_	1409.2	381.08  Win029_C02	79		TRUE	0	0		32154950688.5399	30587894956.3871	34909033417.4917	26958904329.4485	33959807792.4159	34383220300.6442	29084721006.6988	32844119660.5294	30002892392.5071	33830355746.7259	32293469205.7543	32064374652.8437	30254785641.0955	34446083179.2676	29696681514.1209	32379668821.6233	35415972203.2577	32394181170.3892	33425678638.5171	32816872102.1753	32626256242.3612	28613057550.4056	31076168707.0882	46952271167.8455	30567950400.0925	29494948114.9638	32043257626.8899	30955326675.8611	31379774243.8	27353145256.5373	35451600888.4324	40412731853.4888	38941310239.6148	34585627094.5699	37183884468.397	38616060608.2263	38086406933.0156	37508318543.5958	31286651481.0386	34453624213.3653	29619148120.7823	35488598981.3866	32529088596.7318	31127137744.3143	33130043486.6598	32948088495.2059	36086551523.1793	36769114095.0272	35220815664.6648	36214763856.9008	33748686254.9938	36276592089.7284	31295604504.6274	33576789386.1362	30239787072.7599	37072913905.8817	30972122133.0574	30898380884.9606	35366199042.2987	35177565933.4287	30689712765.8967	29701335094.2614	30137400043.5759	32382632996.2333	34464852185.6247	32095914427.2329	33002843590.1092	35001835349.2615	30869177020.9573	31056199831.6009	26909889058.6355	35849779252.9882	36203849006.0259	35972327287.0172	35793246230.0817	35511315193.3231	29439567380.0473	26420853306.58	22605023692.1566	25689973363.4494	26499663709.7632	28320465540.2079	29439252159.1955	32374038019.8589	31635544063.3108	33684456646.4492	35545097302.9902	29628753268.4581	31901934931.6559	30446301147.188	31980711690.2324	35554703899.4934	33025420194.4896	32957970259.264	29473863612.4401	28589370538.5672	30161529341.3387	33453824606.6226	31017277027.8436	27393890080.8308	28734927898.0804	31074167917.7024	32349851801.192	31379816485.868
090917MeKO_05_10_ID087	090917MeKO_05_10_cmb_ID079	I		Alanine, beta- (3TMS)	1420.6	384.07  Win030_C01	80	Alanine, beta- (3TMS)	TRUE	5269-40-9|17891-86-0|16690-93-0|107-95-9|55255-77-1	beta-alanine		2276680980.43487	4896371810.65467	1703036482.93264	2049213923.6671	1359763561.44479	844860853.124785	1812449675.7876	1901317389.03395	1499286811.9119	1247722140.05479	1534068024.17919	2430614015.82873	1047834059.0525	569820081.701883	1142820953.58874	620219050.852297	824239546.931034	903957006.491473	706681178.795941	336917740.694811	820672106.203339	903473610.933441	1364173557.75721	1179422120.04199	1313292427.74333	1447307270.75627	1446725223.37736	1576801887.46643	1637051022.14161	1006727612.35127	565769698.260128	583260481.092158	739093706.274478	655992039.050578	668746388.181814	824472357.132127	581784378.078781	695891852.388133	1576235209.10868	722312491.877169	1129235968.47025	1051369938.4426	1819753852.60567	955636263.792324	1385598582.3536	1586311672.08296	817123400.527647	1280857600.33527	2020035212.70986	2444997264.77819	1507274751.44802	2065581173.41374	1305435057.73918	970946155.254403	906109740.985556	1018460702.50407	1448238882.77176	1697250345.11436	1538112599.98615	1305231309.56789	1328656198.71044	1537062824.02953	1280821805.07076	1456683245.40319	1560114152.5243	2333820160.08428	1647097144.5431	1555421117.10495	963085070.59745	1195348945.23422	1045618824.56978	1498296229.46659	526769901.224828	931391657.083286	1324522079.88065	657939312.11653	2521410001.72958	812855215.412866	2727050604.94431	1133974102.41539	1283165888.10358	796325046.788781	2596991860.80568	1356709564.57901	1854923016.55043	1582802961.06013	1175284654.77829	1641560032.91832	625668186.933233	1818646297.21158	2019994525.10382	915850631.576725	1036759240.11614	1110587045.55256	1912351696.20615	1664619098.01686	866352659.721391	1271431125.13136	1191824812.28604	1261770854.58019	1209720872.93606	1349942972.50929	776155295.658602	883846924.671383
090917MeKO_05_10_ID088	090917MeKO_05_10_cmb_ID080	A2		Homoserine, DL- (3TMS)	1435.7	388.05  Win031_C01	81	Homoserine, DL- (3TMS)	TRUE	1927-25-9|498-19-1|56273-04-2|672-15-1	l-homoserine		19218492.9156627	19965482.4193927	31907689.4712021	28862341.0607305	21833298.83926	19185596.9200521	11598648.3969204	22272578.9453719	5776339.7008725	9035946.26857868	8466022.92693419	3609618.55383204	2932642.58537794	2418219.23762924	5048490.81342808	1504741.86836456	2315778.76797379	4358887.86643385	9314682.75784524	1548292.15922611	7199245.83965317	11779357.9348156	9855743.13972855	25616312.6717556	14557511.2683531	17657268.4564834	14008005.4270417	11306807.7097402	19153454.5359144	14383662.9043991	4404907.94805186	2213390.87438374	4678334.30591966	1486971.69210707	6600394.26782294	6114836.80862643	5614893.7255091	4116830.3068377	18175977.6467645	11455185.4250004	11983191.7803623	11260123.6136854	13443916.0124835	7856512.06279561	6818212.75121972	11184447.9740516	2605746.59435348	5250678.0435912	8478089.66437884	4422975.6231054	2065370.19895382	3149953.41214672	12840558.0458114	8255762.29548148	9897894.97594205	8408536.70770255	10209372.3744798	5503241.8531432	7701122.21330505	11168082.6832377	13761535.7108996	13759411.0030648	11255242.8323177	7099710.01150216	8050487.67721369	3688215.2032781	8547176.45253159	15609320.5898698	11150069.1219554	11788351.5675674	16299655.6548093	11740536.5693641	8542806.04202239	10300017.1825858	14328495.3114617	11955830.5188116	30481329.5555284	22242103.5964812	22020729.2933824	9019010.16162611	24340257.0433291	16916415.4934353	16782674.2277211	11277525.1551271	12477115.322872	8196706.97351405	10318012.4984448	18747085.8455313	8483529.84748149	12495583.7678227	13467212.0933988	9864673.08221686	13184087.0152947	11483497.6858806	25062517.5306227	11641432.6895199	8181835.77333643	15249333.7253196	19039392.9845252	11937996.8680899	8779393.8322961	20541588.6342983	9381032.69978265	10404877.5788076
