Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_06_01_1	MeKO_06_02_1	MeKO_06_03_1	MeKO_06_04_1	MeKO_06_05_1	MeKO_06_06_1	MeKO_06_07_1	MeKO_06_08_1	MeKO_06_09_1	MeKO_06_10_1	MeKO_06_11_1	MeKO_06_12_1	MeKO_06_13_1	MeKO_06_14_1	MeKO_06_15_1	MeKO_06_16_1	MeKO_06_17_1	MeKO_06_18_1	MeKO_06_19_1	MeKO_06_20_1	MeKO_06_21_1	MeKO_06_22_1	MeKO_06_23_1	MeKO_06_24_1	MeKO_06_25_1	MeKO_06_26_1	MeKO_06_27_1	MeKO_06_28_1	MeKO_06_29_1	MeKO_06_30_1	MeKO_06_31_1	MeKO_06_32_1	MeKO_06_33_1	MeKO_06_34_1	MeKO_06_35_1	MeKO_06_36_1	MeKO_06_37_1	MeKO_06_38_1	MeKO_06_39_1	MeKO_06_40_1	MeKO_06_41_1	MeKO_06_42_1	MeKO_06_43_1	MeKO_06_44_1	MeKO_06_45_1	MeKO_06_46_1	MeKO_06_47_1	MeKO_06_48_1	MeKO_06_49_1	MeKO_06_50_1	MeKO_06_51_1	MeKO_06_52_1	MeKO_06_53_1	MeKO_06_54_1	MeKO_06_55_1	MeKO_06_56_1	MeKO_06_57_1	MeKO_06_58_1	MeKO_06_59_1	MeKO_06_60_1	MeKO_06_61_1	MeKO_06_62_1	MeKO_06_63_1	MeKO_06_64_1	MeKO_06_65_1	MeKO_06_66_1	MeKO_06_67_1	MeKO_06_68_1	MeKO_06_69_1	MeKO_06_70_1	MeKO_06_71_1	MeKO_06_72_1	MeKO_07_01_1	MeKO_07_02_1	MeKO_07_03_1	MeKO_07_04_1	MeKO_07_05_1	MeKO_07_06_1	MeKO_07_07_1	MeKO_07_08_1	MeKO_07_09_1	MeKO_07_10_1	MeKO_07_11_1	MeKO_07_12_1	MeKO_07_13_1	MeKO_07_14_1	MeKO_07_15_1	MeKO_07_16_1	MeKO_07_17_1	MeKO_07_18_1	MeKO_07_19_1	MeKO_07_20_1	MeKO_07_21_1	MeKO_07_22_1	MeKO_07_23_1	MeKO_07_24_1	MeKO_07_25_1	MeKO_07_26_1	MeKO_07_27_1	MeKO_07_28_1	MeKO_07_29_1	MeKO_07_30_1	MeKO_07_31_1	MeKO_07_32_1	MeKO_07_33_1	MeKO_07_34_1	MeKO_07_35_1	MeKO_07_36_1	MeKO_07_37_1	MeKO_07_38_1	MeKO_07_39_1	MeKO_07_40_1	MeKO_07_41_1	MeKO_07_42_1	MeKO_07_43_1	MeKO_07_44_1	MeKO_07_45_1	MeKO_07_46_1	MeKO_07_47_1	MeKO_07_48_1
091002MeKO_06_07_ID011	091002MeKO_06_07_cmb_ID011	U			1049.5	264.92  Win005_C02	12		FALSE	0	0		518000095.229905	467887467.69678	565379079.447397	90334035.5023188	108756640.908322	523894207.898189	237555089.574893	325230120.42831	139334404.898142	514505080.122858	524103976.579078	404297325.010856	305183015.082926	31886489.4802101	584527122.361513	480183061.207715	516355570.156048	370113773.676552	275673184.895373	58871938.6358579	897383659.601556	246713945.724484	788857796.681664	336809972.427436	471226369.138281	548381665.926358	699297689.231786	85649373.3479264	209859401.392332	718164696.66601	405275155.744083	421171574.640756	54231383.5067518	489829365.134434	345584167.911508	512944213.004044	233020426.147565	805728550.132234	136025808.120772	644025884.711564	109255898.471914	102803174.488155	116170214.184952	204292044.129812	268388852.449359	143925612.11683	484081497.888224	265514252.397705	445999394.222488	633792862.161842	269974800.305433	239744464.119826	217531734.502736	424561111.143332	26835349.9897562	385882731.7833	409736439.83599	458942481.992893	363891509.009595	441275449.910508	554580648.347193	459355058.827869	284060320.156116	563847754.108748	183137183.984451	545324161.520886	31325167.7127291	229915512.609815	32996099.8608346	51237001.8602173	65071894.9818602	157341132.935758	422593999.329138	97822950.1989374	75114410.4274362	82437527.5626673	99964324.3286163	73337358.9175192	185950115.086479	466827840.917997	310041517.640883	50680637.3862536	648774324.331955	140350569.641798	63008286.3225371	38241960.5915238	472340524.148669	137832371.578179	80779415.8353237	88497985.5271411	171437987.057652	510681052.099461	143595951.632201	352749034.161466	595359230.397174	197970416.850736	246842716.370348	75307662.1746362	152839872.622359	67326582.9514661	187590719.645802	71799261.3351069	329095657.05977	216593195.608633	273506127.517853	34662978.5105959	64465641.8001436	47197616.779329	67899155.8544679	62755101.8160823	288956818.089046	459095022.296238	84909148.0770966	403365258.072541	253308595.591099	342254992.07806	481956288.252006	723274129.604938	299777706.729893	312679818.870924
091002MeKO_06_07_ID012	091002MeKO_06_07_cmb_ID012	I		Glycolic acid (2TMS)	1064.2	270.13  Win006_C01	13	Glycolic acid (2TMS)	TRUE	33581-77-0|996-23-6|79-14-1	glycolic acid		157817224.940291	141134447.299651	164392694.273226	134420656.912586	146829349.611829	152357235.996537	88899443.6896676	142748049.499838	115110075.770253	131477420.931841	119724530.710566	151767326.439803	137517508.088636	126851780.388485	139305077.02521	88942020.4796383	96330160.7327067	156223441.811732	93203284.6016098	74130082.4471737	154585441.298479	101112108.099034	158544718.586231	31963.0735744985	111455801.70163	122241555.33077	123547440.251267	120232132.608047	100852857.081432	139058663.6886	133054058.33434	116160967.289821	111885679.983498	135123870.187685	134777827.763092	140150922.571263	71205495.4660841	161537074.71008	135071634.016814	132535547.267494	47097298.9505277	89640185.9638007	51832472.0230652	74363025.2901247	90333503.6150008	77273339.8244334	44259303.4488091	86720412.4026068	116613851.714819	101695840.273563	97183939.7951239	130738681.804229	126271292.257606	117446619.469194	146966428.911346	125663220.585663	176800019.956408	155439115.883469	140386716.705056	136718463.31954	117863981.598351	133314058.678967	116221037.628342	128636097.095856	102569519.164831	142331992.605183	124952085.456241	145652355.140293	143449189.917402	132052905.284109	128550005.935624	83061558.2419596	132546171.632035	180417363.76775	152847578.007686	137989987.955467	149980453.070126	102322840.92524	146853069.555913	166123362.731109	149253354.952352	41190285.7503143	155655277.719776	152968623.901325	139848649.671894	40013626.6118933	155628010.027923	171055874.333987	147795233.970113	89417536.6906921	184029016.638587	150942965.565244	101912284.295005	128853465.745842	152208805.606446	158550769.124876	189007854.971958	95760815.6962604	157563449.31616	169020646.711199	214330995.209595	205102682.202103	192180009.96807	177689036.148969	108470067.209141	131765829.340952	110724163.156594	129516695.098712	132864299.171775	534577.391207393	161221428.057643	317384446.30797	145159815.684941	148339397.343011	136146038.0953	163555904.583639	181167650.209052	192212162.730223	214500455.833137	220846816.17553
091002MeKO_06_07_ID013	091002MeKO_06_07_cmb_ID013	U			1077.8	274.94  Win007_C01	14		FALSE	0	0		6432973.02195901	5637065.51039858	1628890.30940493	3117237.33358666	4959895.58584174	2476560.82356856	977095.086700214	3272070.50367545	2890587.43273024	1904256.68481403	1465026.14691363	4288790.74606557	4683835.61628578	15314486.4849988	5770.17524822655	5271549.2229673	12540421.668541	7342518.76623878	3072902.35451707	5153519.61560767	3142299.74769468	3909198.63366584	2583847.22772986	112553823.184216	2046284.48038997	1922507.70827525	1810884.63935687	3018479.95346494	2148122.69162372	3275016.73429339	4655023.4691855	10655668.4461744	6413203.94474039	2435591.57872994	2624782.96366129	3615005.28731216	2340965.22557215	2647570.75881451	5809488.61455745	4790897.73452559	2204643.82409649	2577174.62274955	1993708.30741818	1146303.66485972	1107767.77522092	1622001.30188409	2646282.68687886	2739928.07818273	1946248.8252719	3426661.53209826	7508064.79391647	9521359.78535494	6594238.12091869	2319236.28483554	3753665.32217516	4495795.09767517	8615113.30428312	1153540.01920924	2975352.58026546	5494187.69989207	3586826.72572645	2640250.75890053	4603046.77453889	2839938.18283232	6385113.77630842	3495697.03868366	3302172.477088	2642456.10493253	3815332.79606471	3371011.32630331	3142737.56763257	1800671.29944892	15522500.8112769	5136465.02999556	4624068.1752586	13070690.6670729	5753336.78166157	3873396.89370577	4854134.18761317	973341.820079089	5341215.81723014	60012044.0579489	2334689.24717913	3581601.55739823	3108836.66170593	61737368.9311913	3344116.95142474	9468616.14937114	2883344.35954649	44206311.8027011	6290882.65393829	1206448.16480284	6241588.46069656	2439722.1117921	2071238.04050378	2955264.5032448	15209754.1770257	33524155.664633	3327206.87573215	8205948.50430924	3077702.58625169	4057548.87381007	4345402.42399223	2729360.02027633	1357377.27220907	6709430.04677214	4351979.43958738	2888880.69704765	7195223.6182877	191476529.550482	942503.136045428	5100234.31670096	5837647.80754851	5463465.54914446	10709536.7891143	4782472.81034202	2092905.2519396	3820144.03136013	2394693.25481869	3579568.60404826
091002MeKO_06_07_ID014	091002MeKO_06_07_cmb_ID014	U			1079.8	275.64  Win008_C01	15		FALSE	0	0		9388.54406607755	19389.3089321838	84637.2715841166	46279.710858659	13259.4125396004	37578.0762305886	97467.020967146	14762.2108177031	23030.4662492195	357254.84535541	296982.095551676	20579.9645794851	4460.3655382023	2948.84126411579	75479.6995851743	3633.31625538456	6943.83221194175	13602.4981570953	5455.38177560676	9881.70431943732	60358.6200314517	5186.64902391237	102421.464748301	4826.81651991859	231013.703312357	32445.7094888775	78449.7901568004	8465.09521322417	34726.6555904182	30787.4855516384	8082.17276710868	165.806733914804	19133.0883737211	28034.9575634503	27892.7953674782	36310.7503167403	2588.55583509881	1863.29847171695	2216.06957423983	2755.42735986623	20922.1874489628	6159.6886948674	555.507649632124	89209.7669810241	261816.166469851	160902.061656421	177577.433771433	195299.022353388	14655.9932559476	6719.07944578222	10747.796753821	1294.79522087492	383.984263960376	37529.4519125066	10421.5006039173	28485.847566139	46726.6784474346	144238.681190989	24747.6383498653	12667.6300557109	7411.14944659026	32000.0829350567	8069.91175047661	32843.2286551286	13958.9782882647	29672.3891746886	4431.79332064471	88708.3571132545	42353.9922849426	26033.3381145465	6535.76592785147	5046.08135196274	3796.38909299217	264.491324871748	95743.8068154017	10981.6855013575	12112.5047874179	157.935222811475	6241.4637154576	1288893.55335896	10400.1986593273	0	204682.772744271	58541.5261949536	28924.4168963172	390.906331665306	234139.536269805	713.177022288213	10689.3539832041	1344.11352316955	94827.3607608967	935499.629706897	1874.12636848334	41399.0011964187	185673.969384612	20041.9679551594	21937.18905947	862.669114326313	62626.4932721969	14301.830601985	23283.9936541849	6874.9175153533	12887.224119425	152814.940496841	94259.9364463082	7278.49930768461	1602.97721648624	6328.89019865154	11918.7998869439	614.004665546781	317390.774299937	113940.543193307	8029.27446075651	1711.08089047053	6497.17099143997	22262.7476237198	160212.355572221	193670.133250176	253252.818610499	15111.7907841998
091002MeKO_06_07_ID016	091002MeKO_06_07_cmb_ID016	I		Alanine (2TMS)	0	280.75  Win009_C01	17 X_54	Alanine (2TMS)	TRUE	2899-44-7|302-72-7|6898-94-8|56-41-7|27844-07-1|338-69-2	l-alanine	 TMS:HI	29592133236.046	25723144702.9312	28623672865.9648	30976917234.9303	26043533101.4921	21314974243.1141	20345090347.6884	23635343525.6853	28930212811.0375	16306955176.0418	13552200237.4669	21688329819.5851	19865436024.6653	25289935901.7238	13397740865.2701	9719582738.01437	32177265172.0129	35880674105.6055	26261188744.4805	23011010926.5675	39371962355.5471	23630853849.8303	28821762616.5441	7404319397.26303	23378839796.1514	31423593163.748	29058656518.3771	26727453682.0962	33742256835.1015	33331967649.8074	33084141665.8788	22117342350.1916	37109681652.6687	32887230806.6891	28164143165.6734	24989453337.2338	24483389127.7582	31585539669.5304	32035223422.1259	16242754410.5481	6907306484.66368	14391963045.9517	7615622224.61739	9324893503.02376	10203924019.5773	13424274606.5664	9156746317.88057	13916896961.4448	22421869700.5905	18792118094.4643	15292024919.8404	17857372530.7767	26326056324.4777	24734647941.8684	37033634291.5673	22270890637.5443	26840423097.618	28315912206.5223	20376785433.7179	23007118033.5313	30101717629.5168	29155037311.6521	26039522379.586	21397031638.6057	33586965061.7987	27217485610.9431	23202141530.7446	22251716235.4378	42417462300.3551	38538273692.606	29962921098.8303	18358905188.3992	19102303060.8419	23486229277.2703	15142531959.3372	10293904453.1042	23499411044.9447	19828647533.7696	24093704993.1137	14826453411.5387	28867922802.9249	13663039395.44	23425667430.3177	26622237804.3703	19766356636.4877	35072110511.089	33284237932.2165	34824356188.9688	29250448734.2153	34181770494.0108	33376346196.391	25997939860.8994	17611283588.103	34502199522.7276	31811091506.0353	25258077830.8569	44066695269.174	31622252166.031	30531432911.8751	19579639575.9171	47595147412.8891	32843574484.581	29922820106.2943	21421387758.788	12933902814.2466	26787571678.3355	14585186305.4821	20089412308.3573	31374247167.1737	15402369484.9185	13609156404.421	29887869965.529	27157536601.9712	17339554886.2783	17687983922.4186	16306778666.5296	22452416186.7869	32620119298.4395	22034715622.2528	20015902308.446
091002MeKO_06_07_ID017	091002MeKO_06_07_cmb_ID017	U			1098.2	282.11  Win009_C02	18		FALSE	0	0		241446692.965148	178589469.161983	432862860.317645	279872647.778345	290400363.940448	446726928.433901	173212353.235975	340494741.917533	220728519.747682	325368882.997552	236213079.127119	269982469.087111	187782683.677488	341599858.390751	235053692.566714	179646905.414552	238532396.1791	297552196.254968	180324877.847285	163827564.254001	385507274.077168	99088812.0562091	316090835.095142	2644019.74119472	309329246.566469	211946561.225808	256740642.748621	271858658.338798	153355183.163893	364660726.419459	287711255.590538	271052707.857581	188695092.327811	283707568.874593	368142553.737694	298951706.184105	175414069.99451	305055998.748253	307031570.561144	335642973.624787	97815004.4727186	173516833.924968	84201368.0880875	172908610.040737	134273672.480498	167738466.928629	99282830.1150291	187099517.347435	184323019.279579	194840437.139416	199453059.504066	285737389.858309	160689595.442836	302194698.672803	437807074.140963	306643745.804227	645698516.138627	470180417.492504	270215111.428947	295925822.764511	311664860.324007	395396230.960011	240283998.108796	394773157.814618	356327424.341345	397778339.660456	394461795.987877	330912586.19434	339430542.588524	364293378.76145	250705172.34865	212339693.869266	216198980.147561	250228507.289491	487371347.515143	369881658.650326	305860982.35566	228415907.425067	451987917.213402	367791739.862035	186536683.879254	3286818.35408698	237125305.178521	212209685.001378	206971504.921472	22493394.4142388	441018594.871808	144914175.068606	326950548.295891	126010929.533126	528547121.583465	464123799.841642	381873731.518647	330972156.275358	441405249.662263	402754541.027798	324732653.187203	220920525.768232	342875737.977214	578467449.045379	567145118.535791	771465891.074553	597901249.412799	463461007.883797	413640407.41099	309369237.987427	258243515.774374	434148291.313999	235049011.381269	9444279.95604878	343951534.583629	1024963299.48969	302651838.254913	317345178.159741	351564901.245287	299837469.371735	430784799.790909	514247970.592169	447483960.135637	642704217.021218
091002MeKO_06_07_ID018	091002MeKO_06_07_cmb_ID018	U			1105.5	284.74  Win009_C03	19		FALSE	0	0		38845768.035105	48429372.3889	18515059.1010962	33579801.4980517	34452895.8935069	38600085.0746413	22533552.5160879	31647976.7955136	31687314.0294499	24058509.836659	18211788.4052041	31129702.8574809	36994029.9065134	69736885.1350741	15644494.4872576	10108379.8856665	99529409.5515379	66272463.0969228	20947435.9080451	33503837.4021152	36167220.5361595	35907709.090128	19071272.4129636	147863273.406103	24250642.2004503	28443499.6464336	35179280.5771952	34566341.7631801	32623711.7136189	32149448.3657082	25648706.7683418	47663333.6469363	57092778.8470335	35051788.908507	33979036.7807225	33470098.6916091	29633278.5189962	45890391.6526559	46636679.0756291	35609249.6513115	14774137.4344546	31775779.5123519	16791758.0022666	14169748.9385931	16175052.8284929	26104411.663381	20415806.8248719	24514525.1757471	25927951.5061161	23124057.7871666	46260346.476025	87484433.6224175	51425558.8780502	35380113.6989344	48989290.5803031	43806881.3149118	44928036.9348669	38801870.2902429	31522629.8877391	44958732.7700015	52313131.0995495	37559105.8616577	47701454.0645183	37982392.8561776	54894463.3579387	40974114.0157664	50571286.4620344	33425849.7782418	70011971.4258453	43057406.955487	48602132.6449968	25082379.409963	74394707.5475903	56876785.564088	33000169.4802015	75369214.3214467	43446726.6935441	34243905.8550638	41025439.5131107	14629292.4501477	38973189.0035587	116862146.153728	28591879.1822661	50480468.8680182	36217296.8926366	117631254.995414	45442335.0490132	53676687.4256631	44041703.6474545	122446436.448398	55801806.0413663	16759970.5247877	41763473.8373784	32974339.9155226	27100822.2908594	43302097.0761396	98314133.6640061	110422382.156304	65222844.8309165	62096243.2352485	77105740.3157793	44702356.2778338	73018610.3995862	43622042.7678353	26078205.5438027	71168443.554214	44975535.6686808	38519157.8486605	53182437.1015997	170339454.321225	17224950.7131656	114977807.993798	54974496.581061	56175926.8182696	82537693.0664466	40183514.1527878	38768243.6084054	41955150.6981746	31579388.4798174	62578696.8834846
091002MeKO_06_07_ID019	091002MeKO_06_07_cmb_ID019	I		Hydroxylamine (3TMS)	1113.2	287.39  Win010_C01	20	Hydroxylamine (3TMS)	TRUE	7803-49-8|5470-11-1|21023-20-1	hydroxylamine		56557456203.1808	56036553769.1494	56128264492.5014	70014777354.5771	73462758553.7558	67969665899.4814	51365215546.7685	71153818109.179	50694713144.1947	35923628537.8028	29061394155.4759	52000840244.1028	56980280607.0641	77999408066.0925	36665123740.3374	44626344704.5871	59638561782.5058	85603960666.1974	45531908117.9379	45826171246.6221	55293252687.6696	57952694177.3328	60568188344.0385	52762251561.1191	42866396103.1322	45996061664.0198	52583214142.0313	69438208044.1246	47785187017.9594	52997765870.2228	45139502155.2854	54444844996.5899	64254868524.4881	63897468555.962	55647483699.4908	62387159206.167	33698643207.8394	54312956467.0249	53765869502.3498	38714428014.1104	17486399464.6479	36550315448.32	21541158058.6262	26297326278.8788	30116767121.7709	41482354045.0148	24104051794.993	44036835160.3396	37928804602.4088	30166498330.7958	55076165121.0711	78721647360.4823	59997575787.019	61324580085.2285	75269168873.6099	60110166273.5342	66243974264.3844	67982899665.4313	53083772094.6276	58667393430.6753	45733277181.0651	47338420635.3766	45273595892.9512	40061464818.1597	46921940300.0528	38106102110.9166	51435244317.5764	57078254731.5111	39591725771.0751	53537974010.9842	77258431699.4664	26603463233.6548	74605469207.5417	87669919630.8423	79373203235.011	61520533935.9786	66960233145.7534	60804080316.3024	68071520290.4057	45309781899.9599	71148279260.5239	93727512360.0758	70103559422.4521	74901033111.0096	73553823873.8478	80400960540.7338	69457221420.3954	52170731127.8156	90136049573.5547	105801895145.356	97727702496.7162	56425871979.3961	59564936029.6534	73936869298.5889	72704319295.9202	86400873526.9631	103434682400.074	86756589453.995	86182034351.8685	83659594493.8778	119969842249.774	92607091201.4344	115688541759.416	81513736157.2002	52628022239.9764	44655646766.6495	60043149147.7558	58189261827.8787	69923638170.8444	98643212821.5603	40196263121.3648	154246034044.868	57216731772.8503	66157891244.7192	60137466153.4114	55414692966.369	45230268059.0976	63929634739.7387	65869496513.0339	103173954776.788
091002MeKO_06_07_ID020	091002MeKO_06_07_cmb_ID020	U			1130.7	293.6  Win011_C01	21		FALSE	0	0		466534.870229253	1172238.81373095	911887.499592277	923517.926912924	88235.6853854656	910703.416930486	700256.77063324	1027484.70423891	787744.400533322	828684.389210862	545304.50055775	879772.348652485	1045550.0917657	637923.009708872	364201.157489658	292007.355480573	1466792.96507918	1220437.63236878	464195.215417084	469341.584269635	959193.727730601	898640.578167019	599524.32778389	10152861.595709	1112740.54806364	956538.180087965	963822.865826077	1050453.87088458	920786.584358124	881291.997767664	506655.570393011	927157.67665226	760259.822751067	1161127.74565489	1360171.29354092	1196222.23458005	670935.043957817	1041870.66548557	1267394.48564764	848126.741675077	503240.596636384	948957.328901807	456192.911067387	898491.998022302	1085929.36572449	1276593.40161226	1288674.08818458	1579251.86054877	611754.028135908	431483.847408658	1264251.28372926	0	1161820.69622863	1204495.24378425	1622217.36481609	1359763.18362658	1560846.84225698	1198475.81406513	1176505.97177955	780343.6351451	1077040.47153571	1252786.4571453	400772.994131649	846414.703410487	1183120.80465355	1273890.57437836	1797811.96207765	1097561.10248355	1698795.20579536	1423017.37087193	1217109.04027007	676602.301275993	1166886.22037362	597748.960346577	836687.966170248	1178955.08002068	1047618.87128559	1119549.25695136	1473381.10300248	823627.477175076	534864.026386664	392594.857295137	1125081.70777101	1398088.83649862	959112.719825582	808870.035984688	1092575.09367405	1399341.62052744	962341.405247131	31043.5110978862	1632709.26903885	900098.353302343	929644.589001455	1130833.07431585	1203705.21869491	1039004.43213744	1753299.64822387	127893.074008153	1516422.26692839	3211362.73264333	2145146.87239951	15925472.821159	1375257.80494127	1386446.9317618	758236.127085556	1254882.854803	935646.614906239	1245474.31397474	1298781.07543324	23954723.723975	487574.230257863	2654764.66414846	1384076.15666209	1088387.90071805	38.0940539926036	879146.260514483	1119638.65138082	1245769.56723221	999483.919164957	1402305.17228241
091002MeKO_06_07_ID021	091002MeKO_06_07_cmb_ID021	I		[Dihydrouracil_2TMS]	1134.1	294.8  Win012_C01	22	[Dihydrouracil_2TMS]	TRUE	0	0		41104968.2116683	59246091.7347269	253889461.088089	34727124.5583793	14568732.230222	207933538.82358	55902290.3884812	64253519.8315778	97600827.2675439	238465950.3924	281673662.764683	52519614.1522968	52764956.9391747	6841174.5560552	110447864.014729	22900261.3369445	645558.352924458	32163477.0428067	54463543.9278499	39308311.7767613	97591521.9180857	24074339.2206654	352749829.007459	45956849.4422754	221735528.345079	81480354.2707025	81131953.0868551	9849080.19739619	21874206.8929236	78238468.3367395	57705233.0675542	8534919.96784445	15371760.0471738	95110472.0802009	21664786.6698786	54260731.9997926	29450021.3452317	201016465.292257	26491095.0052669	35362868.8139593	13820710.9823193	22135037.3900199	15449683.3880808	133505105.800638	48419536.218579	27342391.0994386	81390685.6308272	39313268.0297486	101522367.840564	47573539.1872572	12201255.5555692	9185253.88424744	17361126.3933718	42971923.9061662	8621561.74172034	82503386.6262195	111273447.458062	40380942.247406	81814836.236161	30777280.7845408	48677990.1723196	78866281.2650411	19964440.8111779	40642027.9986032	14815019.4535096	21676796.7435983	9175945.93087344	72496448.5329939	47639571.3074165	18572368.2080058	5461095.96298097	50702714.2777253	12616429.8458004	11912419.7254851	31987811.3428801	21116976.3994988	39516250.0908485	17688368.4699963	45435016.9399888	423012677.056894	46966816.990482	0	122895284.026221	78052483.1991707	73071948.0095303	0	200940125.536527	3187430.25294413	32895128.5251528	0	95368749.8585947	458901462.36092	21053120.9436051	150574693.834455	310894932.349512	98043038.2945125	29483843.2478394	0	56297183.0913006	8219353.43103657	80769499.8238504	21771610.7575797	63669299.6617955	60469943.9501818	104511533.365826	43248040.2084753	22206916.1757909	43820252.4905785	29160895.6032635	448369.015461052	476677294.980135	147601694.340624	34204633.2681967	165551835.708146	1361697.53666908	126754827.320705	95967632.8451797	419003765.215456	155812141.481396	100592569.014214
091002MeKO_06_07_ID022	091002MeKO_06_07_cmb_ID022	U			1137.8	296.12  Win012_C02	23		FALSE	0	0		20862146.6991606	28177200.3824549	17568765.6748096	29192907.817249	33199622.9733882	17209851.5472762	26520360.3147828	27706335.7672707	19319544.4021757	8333639.22890912	15167259.0266636	19124392.7153346	28810053.4287289	13714449.6986764	21816882.5943235	7664971.38555122	13767648.8854142	27557815.2235139	25152179.2523201	8519930.30444203	19227170.3068114	19829648.232488	30127323.896082	8018960.08466067	7248124.59818829	16486814.3757691	21887627.0941144	35830963.8657724	42341300.3397769	25961302.9213158	14209591.8752046	13743973.1988963	38356564.9183567	22668554.4110675	40481646.1018805	24643435.1818757	21489638.2808559	26650004.8501651	0	16329659.5562018	6934521.68868076	17336516.8265118	8589021.46992599	6589525.51367814	9945621.06381199	13134980.8775124	4622094.01135165	15207133.5862303	11124342.5176384	18298333.4249133	19693421.1963152	20760492.2222749	16306138.3669868	19008804.4477776	41410106.7626086	18407604.4769238	9819910.4185831	30459697.8786366	27081201.3809458	24530895.010417	24799495.5002331	41403429.3060886	16061216.2814534	15703894.3573403	19140980.1719806	17187670.2031827	38195196.4357384	21255434.9471832	35108290.3950711	33681472.0032383	30959111.3584383	12736217.6431907	16224963.5058253	21545439.4731846	25140137.5123132	23715042.3798285	19347032.3220831	20637525.1545694	29477069.7580514	10277126.5849346	3329878.8439994	1112546.21692925	35208357.6597432	34016953.16666	36836687.1796425	41787226.7530926	20548480.736252	38698336.3927372	41610276.6545959	46509946.1588648	26209220.3950354	15415730.2364196	31386437.0681971	20727277.7829884	13360047.6755287	24210275.036401	38561614.9128135	30059733.4808026	35170264.7482271	23617413.9050864	49984710.9401212	33002772.2727084	23226511.2398341	60523036.5856299	17273225.3484134	19382582.4690548	23279443.0374318	31104637.7053973	17273567.5481846	3954616.15670554	6318795.69738933	66148683.3088395	18909241.1464636	15200930.9202565	18611570.5165237	22756910.2911598	20116430.4425825	11881098.6809469	34931234.2469215	62139454.9956302
