Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_01_01_1	MeKO_01_02_1	MeKO_01_03_1	MeKO_01_04_1	MeKO_01_05_1	MeKO_01_06_1	MeKO_01_07_1	MeKO_01_08_1	MeKO_01_09_1	MeKO_01_10_1	MeKO_01_11_1	MeKO_01_12_1	MeKO_01_13_1	MeKO_01_14_1	MeKO_01_15_1	MeKO_01_16_1	MeKO_01_17_1	MeKO_01_18_1	MeKO_01_19_1	MeKO_01_20_1	MeKO_01_21_1	MeKO_01_22_1	MeKO_01_23_1	MeKO_01_24_1	MeKO_01_25_1	MeKO_01_26_1	MeKO_01_27_1	MeKO_01_28_1	MeKO_01_29_1	MeKO_01_30_1	MeKO_01_31_1	MeKO_01_32_1	MeKO_01_33_1	MeKO_01_34_1	MeKO_01_35_1	MeKO_01_36_1	MeKO_01_37_1	MeKO_01_38_1	MeKO_01_39_1	MeKO_01_40_1	MeKO_01_41_1	MeKO_01_42_1	MeKO_01_43_1	MeKO_01_44_1	MeKO_01_45_1	MeKO_09_02_1	MeKO_09_03_1	MeKO_09_04_1	MeKO_09_05_1	MeKO_09_06_1	MeKO_09_07_1	MeKO_09_08_1	MeKO_09_09_1	MeKO_09_10_1	MeKO_09_11_1	MeKO_09_12_1	MeKO_09_13_1	MeKO_09_14_1	MeKO_09_15_1	MeKO_09_16_1	MeKO_09_17_1	MeKO_09_18_1	MeKO_09_19_1	MeKO_09_20_1	MeKO_09_21_1	MeKO_09_22_1	MeKO_09_23_1	MeKO_09_24_1	MeKO_09_25_1	MeKO_09_26_1	MeKO_09_27_1	MeKO_09_28_1	MeKO_09_29_1	MeKO_09_30_1	MeKO_09_31_1	MeKO_09_32_1	MeKO_09_33_1	MeKO_09_34_1	MeKO_09_35_1	MeKO_09_36_1	MeKO_09_37_1	MeKO_09_38_1	MeKO_09_39_1	MeKO_09_40_1	MeKO_09_41_1	MeKO_09_42_1	MeKO_09_43_1	MeKO_09_44_1	MeKO_09_45_1	MeKO_09_46_1	MeKO_09_47_1	MeKO_09_48_1	MeKO_09_49_1	MeKO_09_50_1	MeKO_09_51_1	MeKO_09_52_1	MeKO_09_53_1	MeKO_09_54_1	MeKO_09_55_1	MeKO_09_56_1	MeKO_09_57_1	MeKO_09_58_1	MeKO_09_59_1	MeKO_09_60_1	MeKO_09_61_1	MeKO_09_62_1	MeKO_09_63_1	MeKO_09_64_1	MeKO_09_65_1	MeKO_09_66_1	MeKO_09_67_1	MeKO_09_68_1	MeKO_09_69_1	MeKO_09_70_1	MeKO_09_71_1	MeKO_09_72_1
090827_MeKO_01_09_ID121	090827_MeKO_01_09_cmb_ID119	U			1694.9	450.57  Win053_C02	120		FALSE	0	0		836286017.675303	873319174.024396	1101602833.6342	1421223433.96587	1472270996.26392	816812275.112783	1477233072.30721	840203232.291585	992616509.674702	1375226130.31098	578471754.175296	1409764422.84863	1012889724.45725	723680861.968935	2073395461.29008	2165662510.12563	2921178081.68857	1458343316.02247	2038820850.77892	1975166759.9009	1323843032.29676	1508889575.49496	640414798.205339	334097492.711774	364695146.779181	1123539274.1293	961904753.490672	554153052.40008	297303043.078547	826214942.107477	259172110.157067	321728971.947482	252922631.065143	459902529.434213	439745678.068698	474495400.112215	450717392.43468	359917082.222999	292299704.132648	408630311.817232	166892544.37706	164844880.476079	159966979.322948	511408045.242141	129038867.605436	2686920208.06966	3135523793.58864	3017524651.77605	1742387490.92289	3175643079.05771	3328271544.26646	2980924632.83699	937502855.153764	633119372.518513	717310209.852934	597440465.723889	1068102857.55512	1426887940.84614	1121619387.70398	1006406059.9082	1108123160.99371	1149679617.97248	1348447389.03523	1229681411.49583	771419609.094668	1211257472.11259	748542880.445784	851527464.886118	764183357.444342	860646094.515612	308301570.880944	297517242.501764	278231013.375738	309185103.741793	360801276.497209	160139460.857783	203771306.957998	290382160.750627	220268414.582655	233224591.384387	171659953.822399	336686553.38192	265198658.723164	359617446.837937	817574037.826388	749757548.61268	422754435.224261	616585826.694833	1313254829.01904	537787153.770547	647810241.260043	674620049.362305	1605166582.43102	1228230985.25574	1158032857.28403	982867651.5114	1105246766.03638	829060512.329083	1938492911.45071	1461270530.08121	446714414.299878	630322729.350835	605674654.781374	564668356.37428	215890535.292771	398335807.932235	438748041.180295	534500710.838382	272971343.753137	270117588.545967	328009764.227783	495720531.015515	337070515.248275	468504263.382808	251414042.461732	432657569.713481
090827_MeKO_01_09_ID122	090827_MeKO_01_09_cmb_ID120	I		Ribitol, D- (5TMS)	1704.7	452.83  Win054_C01	121	Ribitol, D- (5TMS)	TRUE	488-82-4|14199-73-6|14199-72-5|84709-42-2|7313-55-5|12426-00-5|32381-53-6|488-81-3|87-99-0|37191-59-6|75398-81-1|2152-56-9	d-arabitol		245166012.268017	152369288.129961	403598386.85632	205019610.206442	315411635.09546	605399306.756043	176093778.849463	279146563.74737	332166331.126331	345288084.672193	389791088.634686	171682444.882491	300415180.570142	380024832.192131	744115270.233803	675286065.011672	938878840.528311	679626600.196673	913830020.051013	756207616.372504	694005841.233176	602434554.524788	330477761.685634	347390995.228908	342213318.117534	220796838.594372	136041264.505685	305743535.190246	367448541.499417	263932918.602999	440389698.655465	374210705.697555	583283409.733975	469107807.184652	260933433.814497	258469440.814413	555680473.380864	410716802.755604	472171252.033091	486685732.590159	405879477.807699	467997083.399699	254476657.18339	523547550.962778	502582720.085461	128259770.903027	424725013.967838	200921682.205357	166084665.329335	251531193.114787	351308297.68281	524820745.313264	279808455.609627	322248733.132589	331450592.279124	448796139.699231	111580568.693033	299521150.912385	260246060.833727	392735450.054557	374333890.793424	235515687.945559	476385671.167162	527881522.784409	281808653.886115	158161567.094936	248990863.59782	391193110.206891	455477128.673571	421196752.43331	377839666.693055	348930400.304991	254701200.321285	343502082.932888	384891715.856724	362940737.988171	187501015.31686	280539429.296209	264184768.773915	385329655.532724	265123762.910468	301968834.455525	298815105.614494	420769789.910711	130763611.549844	192055155.065974	150379192.135612	307775778.809209	195697099.754822	161369097.886888	172730493.695733	233477320.101221	417454703.874307	334242514.677721	446105097.186247	428240397.696241	213698366.67752	180337059.827633	298833833.0351	283348389.556159	318963452.29765	327513264.306088	421763677.022103	409916534.475735	252985444.894812	279814092.056969	357111113.673063	366282226.767261	189248215.767508	366140559.505428	417651204.966322	399319815.333816	240830189.197915	380316835.692939	353253758.833925	364438042.814031
090827_MeKO_01_09_ID123	090827_MeKO_01_09_cmb_ID121	U			1713.4	454.69  Win055_C01	122		FALSE	0	0		896338327.509658	1028068276.15322	1318834010.28452	3930297614.96152	1428861715.41031	830258190.60562	2816193479.83015	1652577615.93495	2381868415.72007	1993393604.82625	1627017474.70166	2328210437.04624	1236056304.29766	1823095034.16173	3435897453.06165	3980965135.63724	4725214800.38786	2597249324.17483	4128502768.58222	2430195684.08687	3447222244.7544	2442564816.3944	1808987887.45043	1203013165.36778	1125303412.64224	1671364410.21415	1873856022.3484	1963340619.01387	1099376077.86185	1579316618.84586	1060787011.10594	1536784834.48485	733086807.884402	924883164.783637	1282780318.14584	1204491527.06446	659033672.000632	1062446545.83703	2048988657.75683	1036242319.85602	634285359.279734	511992256.812811	869487552.523309	956918874.894964	654017209.591329	6859247708.76751	3770026806.24425	4241765247.0402	2079424955.65796	5876574882.98528	5692939124.58002	3637764055.11411	1940395052.3693	1142635077.50606	1123661558.87472	1413605494.92722	3232952474.40253	2036918006.76017	1203555751.5732	1543883554.383	1450627582.83477	1649873467.16209	1452184866.82001	1994481839.67455	1193313310.95766	1870665117.79509	1758296404.26351	1135672033.61016	864200400.918003	1116735679.41464	596368864.207451	667711895.033423	664647517.559119	962351294.640984	792869896.349745	546648232.352367	1136619927.04783	908825992.207765	490069145.029628	802478637.46918	655039423.543483	462453314.330479	471968684.109075	673271126.798198	946722289.081058	1082175346.58362	843002324.8996	930826259.241565	1641148436.4012	1350260210.24967	788833151.972842	562751291.659838	1684799650.82482	2089880252.12174	1670835771.052	1309189214.01825	3142363635.32192	1222019989.79662	2119313341.79259	1903697762.87646	816456794.146334	829974259.369262	798196833.683245	1020020864.79216	590380898.280353	532014031.986694	566638614.755358	717113199.484873	585699437.755204	567117051.503707	650856829.436341	663485639.679007	761893896.75156	1011644487.57774	823211447.375453	482771072.34662
090827_MeKO_01_09_ID124	090827_MeKO_01_09_cmb_ID122	M1		M000000_A174001-101_MST_1744.8_EITTMS_	1723.9	457.01  Win056_C01	123		TRUE	0	0		2097077113.46316	2319845079.69118	2340761164.61507	2655311892.1153	2555972472.25652	1453912767.38063	3112820857.72175	2110598167.60753	2113630603.25014	3284119882.40645	3401071766.23657	3802135271.24724	3331041781.30268	3268845856.92857	6560321098.57462	4318806054.21898	4454668611.47633	5764500344.32872	5722695109.15911	4174715759.60126	5196941739.18015	4431532038.39469	2420822743.53367	2932269741.91898	2502830177.75859	3254928831.78839	3344032224.2827	2733187703.83618	2146728053.25386	2717743823.10282	2907735361.91166	3079790652.80528	2914761984.14493	2118488475.8719	2485192008.1602	2825974007.25205	2781065213.17337	2491507272.8318	2349238925.01274	3007717073.37373	2188545147.41263	2995764770.1013	3322379094.6019	2861918467.42789	2212294192.55733	1866855943.03618	2732793494.09515	2226359496.41282	2431258146.54501	1701637417.38322	2855371005.33645	3259992876.02926	2605164112.54445	1879159947.91481	2376914029.64236	2115834681.60362	3392661314.78791	3080118588.95452	2981644001.35092	2348562091.42771	2455141775.32123	2093075417.88509	2623062995.70734	2579971451.05706	2575363054.55828	2732302794.65735	1420277934.78365	2081108698.50935	2788178583.69404	3231769222.24688	1576737548.19485	2574815106.66586	2046718868.37233	1968384005.57281	2276942709.6127	2181755266.24979	2413262511.76098	2439920830.58158	2141156760.51659	2376801495.68122	3151897663.86171	2079683145.0952	2259721438.32782	2883094372.99306	1596576553.04313	1453586246.2743	1481501220.26901	1896297298.38511	1900736670.47306	1398807353.95751	1313193664.29116	1629410212.92986	3156181721.86233	3014714611.02884	2646886633.02567	2279230196.48436	2227927928.71099	2418550123.36322	2885818699.3386	2382134772.9125	2025465961.86963	2168173888.05322	2345920202.37566	2295812764.16229	2465278557.07588	2541875729.75161	2505946593.20361	2542937173.43477	1835383021.76408	1941419129.47678	1936347093.91686	2036306191.57076	2604200197.88304	2105466140.87365	2206173157.46799	2545193044.25086
090827_MeKO_01_09_ID125	090827_MeKO_01_09_cmb_ID123	I		Aconitic acid, cis- (3TMS)	1730.7	458.51  Win057_C01	124	Aconitic acid, cis- (3TMS)	TRUE	585-84-2|4023-65-8|55530-71-7	trans-aconitic acid		155953.067405037	1097.18295789835	13549.5304107105	5062.70044729382	7199.0345135033	80200.5659669468	13969.940724214	271465.938833788	8446.8031683057	9766.80295724986	4909.61156160254	67956.9849282467	23266.6938036104	274517.170482955	8288.09895610429	302706.773240932	812843.03192222	229638.810614637	834131.228268118	382899.360515221	489661.380027244	516744.604332899	41638.6336889942	289406.840823708	8499.26961317704	20062.0223215374	258767.066121304	176175.475394964	216527.107935557	335971.892000519	3626.97695883474	205516.906598643	193164.334695458	14870.8497850173	165333.481833405	105174.735623238	5164.0231493037	153629.400961063	22661.9297323453	11068.3917329656	101532.415262203	209510.549381616	32105.2981067623	27282.9792478815	122431.945440606	38441.5148634246	182834.946054644	154111.41995743	212724.595913915	81361.660991655	434539.668308962	151543.398731787	86621.8017297451	371596.596604461	38436.7634952272	15430.5218390547	252349.715654738	113676.951159139	599702.001054041	33938.0136450369	63421.1249497962	57568.2627417783	35079.682060174	45639.6911381846	276926.853077442	83514.4610276824	130826.478307679	13012.1808277421	148021.089432985	119072.117033036	3474.59522843369	42156.0409122761	41476.95739103	106332.28836807	118631.149451284	99140.7345893407	224107.10394823	35405.0896635245	421063.909488288	306911.337527151	78238.8602061736	122084.066237653	182227.699706109	177411.868528534	273867.625082298	34501.0910223347	167160.484870975	31705.2856134093	16207.505370668	20983.2439374811	109279.652176581	176947.848588878	494128.365650094	765578.776345187	982817.506954149	308602.41554373	311660.523050416	1740215.63622504	702783.079764058	1160159.29609472	58484.6376094856	67723.7380205813	6651.16715970001	243663.694336769	5822.97388722881	40188.0889831816	23968.7473367155	271689.139804526	20153.4064497721	107492.63277823	215976.319617171	68648.8043227747	121076.183951217	49696.7357461253	182056.638393077	64099.7934017534
090827_MeKO_01_09_ID127	090827_MeKO_01_09_cmb_ID125	I		Glycerol-3-phosphate, DL- (4TMS)	1738.9	460.26  Win057_C03	126	Glycerol-3-phosphate, DL- (4TMS)	TRUE	27082-31-1|5746-57-6|927-20-8|17989-41-2|3325-00-6|29849-82-9|31038-11-6|57-03-4|1334-74-3	glycero-3-phosphate		44802562855.6604	39430887114.7248	33242565956.4722	88237111483.807	57982340463.5437	34541443277.8596	50747819035.6833	38395489594.507	60471816829.6067	49219816934.576	58659549458.2301	72157691427.703	37470189715.5078	56385877765.496	41812133277.8732	49171345613.9517	76132575908.7816	53805292428.6058	54074505459.501	56492758632.4882	60936821231.4429	46897319233.6313	52472136538.063	53459304343.1483	52252838732.6302	52642860019.9391	69700239440.616	68016937160.8788	39546668960.2631	49799748116.1527	40566103713.5535	37652419206.233	42528800391.1631	33355196214.7084	14213811770.9868	40508659050.2935	39281214835.7807	41634880374.9856	38034055014.8804	33510473637.6856	39565332483.2733	26430772129.9057	27803582685.8761	29388035700.115	16624215637.2234	61645842844.5637	49593864868.181	72633262313.4234	34790050891.599	91123499198.6179	144945409614.661	36742904336.7253	45883441740.197	33395163276.0319	19127665740.6351	49308727379.0681	70869504782.2922	40554020147.0128	24958964336.3569	44219144338.5424	49132904814.1836	51350252245.1383	77404370799.5099	63465800139.8216	53885057689.3033	59852763255.9904	63090384441.5881	41899534670.3349	48310142963.5777	39470953118.2065	55435141964.0603	19305346384.7895	35381401196.8217	33758952758.9238	49749238510.1835	17373103955.9528	32691370413.3214	22975832022.0287	17167872003.2503	38885806030.5153	37157274862.8627	17077643087.6168	13382841416.9858	46794750947.8491	28263538107.5225	25606130208.6488	23977238784.6076	39458957331.5026	52344752370.5109	38401165489.6381	52691143865.133	33541497659.9905	42772912027.9931	31367303565.9252	25328997592.3931	45487921185.8283	45533648152.6408	15666478106.737	42044005859.6153	43686445765.8145	31682621152.458	25923983990.4412	37137419441.2221	26876091001.4524	27868906895.3385	29435719395.3879	37825086159.621	41547054960.4203	32718838295.6196	27255212518.8636	39769640779.4316	25178897503.1302	17818106192.7551	46704375940.6871	22286946918.3135	23414925750.5768
090827_MeKO_01_09_ID128	090827_MeKO_01_09_cmb_ID126	M1		M000000_A177004-101_MST_1770.9_EITTMS_	1749	462.49  Win058_C01	127		TRUE	0	0		4245320960.46657	4467458113.94239	3831097674.07349	5811788853.06361	3831349368.36055	3785927149.59444	3517378983.78836	3725919059.4108	2798478573.82297	3673849427.28341	4688228224.29846	4035336482.09164	3643033987.58807	4455973723.99336	8699977373.96031	7531283638.93921	9661287271.60699	6757446227.13162	8328464017.08959	9835325378.12223	7214093624.01708	9070815958.90547	4831340438.00663	2751258508.55954	3378118414.31227	6031343046.74885	4555781839.93389	5275178856.93584	3153012917.57833	3531980140.14769	3384565432.59595	4926404197.89644	2061459280.17996	4032358161.57853	3943215695.7796	4248578585.73192	2968272074.35112	6243573822.45776	2317098063.83824	3097581978.29387	4044887684.44412	3214574397.75445	3767025940.55638	5699752912.66669	3618923992.99157	6246919182.87112	9330073467.97367	7208475302.50862	4779886686.11284	6273497758.72426	5099810615.70297	7942861435.77101	5808552489.45933	6045323496.99917	5748112287.32136	4116543157.17494	6808175065.86688	9048181343.23662	9812371325.22168	5609686866.46784	5753530008.52521	6039627015.83321	6069524128.42372	5378827932.07544	4403769836.16527	8596526041.87797	5117071457.6443	8130879900.09846	4018570496.47865	5705604056.6306	4072129619.24122	5009262522.94118	3828226127.125	5214495263.83402	4678403314.92023	2954748062.23091	3550091251.2537	5492725161.96349	5251278587.98914	4626280517.6344	5046467253.70612	5786232797.27813	6178159259.29334	6523669937.50318	7925749303.86605	4781036234.03059	4578976069.60491	5447722012.60641	8142455948.88962	2927528742.21911	5501244881.76238	5197685542.99983	9743204907.37767	15055993762.572	12438106374.2652	7903815338.40115	13135009748.9437	11550440155.0183	17561236698.4182	13881200707.916	4891181679.5634	6138899106.20872	5915714169.15981	5669023463.80449	4374427641.57643	5442025841.94173	6146565165.61075	6747417565.48122	10461048027.9388	5766274373.43378	6124774784.7511	7679857625.78512	5232824672.7928	6463119296.76355	5422617198.55904	4412188316.2261
090827_MeKO_01_09_ID129	090827_MeKO_01_09_cmb_ID127	U			1751.7	463.12  Win058_C02	128		FALSE	0	0		468927141.361421	364299051.23686	868641177.325285	943099803.722241	565451874.867956	814128371.869487	820814462.822273	674863493.28491	886884234.778087	729369087.814925	1144055252.01929	1350882801.44816	535452003.534544	955947656.588965	1079088038.76378	1807403065.85516	1770935413.70832	1917631468.63927	1835660609.69002	2044041037.08495	1869925828.08682	1337954370.50526	1090737461.63173	642540069.195984	798747778.74091	1112169730.62052	978160260.768885	1275064254.0089	597723017.962023	871268450.745042	1275097271.37246	1374253989.48029	819482891.25806	755669453.466634	803482791.749069	1137945593.7322	1151012978.17504	1023018936.40505	1129344522.79177	1262601583.5385	1139856850.60596	799338435.54198	1325685473.98788	1448306716.30456	1115595779.69105	489253086.982749	1199912073.51557	713028095.318747	388711075.238635	1073691286.16347	1518234238.66344	1213395707.53502	885345540.376031	640661241.719929	346071368.027048	531889018.731442	816114740.706367	948249861.2417	314976090.509636	588357144.006277	772321026.144444	438457332.063775	1265001247.66048	1391288685.01775	1414584849.43049	1948610141.13846	922655684.734637	1377088927.83804	1392177798.12776	1415083598.05717	714699796.843382	796675477.658469	692566341.282419	1210831550.88231	1789430581.38006	952517354.174652	950754074.132921	1200013436.65768	828041380.020606	1325158200.75686	1006234832.23183	1047230039.70542	840180435.359085	2503616361.52704	348448219.234093	745652887.651995	409961756.275394	590255595.762558	1179056964.11301	602953700.952707	735609129.994348	833552866.626223	1551666946.66128	1272792431.59938	1033925444.81589	1265003917.20375	980262353.661723	447094325.573581	2622629738.69513	1637282062.96641	802609565.862099	1071961677.69275	1429341829.93262	1352677008.66881	784003139.188341	1266876661.59955	1257017830.34126	2082019296.98531	1025553449.81857	1230689767.60627	1646699168.32961	1603494069.7513	1569111473.32622	1568848483.04119	1362427327.08136	1326387501.65189
090827_MeKO_01_09_ID130	090827_MeKO_01_09_cmb_ID128	U			1759	464.71  Win059_C01	129		FALSE	0	0		1226373565.26531	660604307.512211	912489476.12007	705147217.593	624156924.102221	376292229.119909	739642431.953656	19559946.7350876	93157573.1202831	467162334.354203	581485654.877449	1162992722.23278	536699428.38311	65202177.8516293	407212209.041225	976123504.500902	809993577.862573	82568778.8770647	1023584547.46366	1551052797.65639	67173.0461210325	80695.1819197857	3736143.34869842	706700704.915583	127774380.651997	4225120.71422471	839349155.649446	579831201.842918	256943174.602948	27783041.5607834	968071340.343623	370679618.533862	757035335.896973	933929302.351745	193467641.763109	1185826667.82508	755802766.53737	747904357.469979	199647375.679342	165649979.566262	3339.33304593698	178624259.321803	668930949.305262	327404077.031631	504885024.661979	1078657166.81142	2879193352.15221	950585700.390303	123783560.400758	2026735756.84684	1471643714.59169	3167989923.408	780576174.670465	5492764.63735729	557770543.090154	181111186.996714	458164843.245852	883256594.905267	446277654.805344	1143760693.20892	529669695.202333	591933697.916603	1668237017.69545	255001039.867655	667785763.251015	1116532091.55391	1047108854.13472	359379636.991637	1259866710.5357	1459367130.14819	56935599.1420674	1008466688.12921	804058382.5376	1786017131.82648	1736632877.74293	1128510438.45473	1372421392.94683	1358649761.7808	1400118272.56779	1726306840.87283	1424723824.7212	1288199323.73005	1770775565.70015	1492789718.40395	1241214485.55756	1208431519.42519	605247686.281527	917997736.758698	2464158146.19381	1172253538.29453	768141505.794109	1762111763.64445	2758242146.3853	2694103925.79029	1412379782.43931	2510710629.52536	569140744.638102	1396840039.29317	5242425225.42213	3541472372.48853	1215720565.00214	1459812714.39851	2630802435.70899	2770147129.79451	1153463545.32484	2619723323.97241	1219091286.75529	2521375581.12487	574850430.95951	3053231801.76354	1976279041.13359	805005648.196017	2320878374.32862	1518272685.25114	1357455467.11835	1723346044.58891
090827_MeKO_01_09_ID131	090827_MeKO_01_09_cmb_ID129	I		Glutamine, DL- (3TMS)	0	465.48  Win059_C02	130 X_103	Glutamine, DL- (3TMS)	TRUE	5959-95-5|56-85-9|56145-13-2|6899-04-3|585-21-7	l-glutamine	 TMS:HI	5531803781.66618	7066645755.40082	14590364729.7512	9225986974.78035	6988753808.71646	28667233639.7736	16216623766.5035	25545370878.171	64834615037.451	13828696740.0995	12773525130.2501	20042441636.1539	9127155219.43673	23009560448.8093	16852710105.9021	28355536006.3629	36418701152.4178	34170589527.2338	32298004302.9051	37244016907.0694	48304051369.5693	25952059618.7956	27622949425.659	13815092636.9039	15662957780.827	16474780727.2304	9350232215.68595	21038926040.5368	15966116579.1872	19312469341.7978	16056163581.197	25338680315.1222	14494477418.3563	14938997001.4133	23721013479.136	14940210680.797	12003610800.0059	14297844475.3009	49724986154.2001	18949967765.4828	18311683356.5925	6637503937.90161	13605657486.2504	26781691145.0395	17092583631.187	19288592985.5738	13203469760.7995	14282358073.2307	16490092719.0054	31498789961.9222	13744285056.9646	8579874969.48033	17529178872.3774	26540382833.1459	8649150006.09418	11089197286.3783	14896403595.0824	13959642745.681	5498915954.46473	8676195773.21003	10244607124.4729	6734403627.84029	10002565385.0004	10083547494.1773	11761893777.9271	18896687045.7706	11675429243.3175	10302690058.9473	8142552060.78274	6695478139.38449	12373047520.3892	5876004118.99363	5641990421.40494	13111697485.0067	13101126625.3088	9775068282.70678	14522013181.284	9695843150.18573	6977269509.11252	10491814798.1347	5572222458.25017	8137324125.57535	5197913687.32402	11288805874.8496	7315687593.15623	12238509188.7512	9401179686.85546	6796205425.62886	21141342305.8378	11905087485.1379	10175310170.2523	9826114966.57969	43615417688.2796	37906036117.7192	48418732118.9551	36409381125.4406	49525954428.2115	23441338596.3545	37552238641.8895	56982049688.877	10124084651.8983	7493132465.02777	11326034323.951	15963011860.8292	5426918131.09739	10547312324.8867	6486419537.46511	10766926175.6413	13050350161.7096	10597427574.7886	13763882882.2221	13455904724.7845	18269752724.2358	16416581522.0915	13993360985.8926	13444547311.1122
