Numbering for matrix	Numbering for unique peaks	IIS_I_A_or_U	I_A_M_or_P	final annotation	RI	Win	fData::lineno	fData::query	fData::known	fData::cas	fData::preferred	fData::action	MeKO_08_01_1	MeKO_08_02_1	MeKO_08_03_1	MeKO_08_04_1	MeKO_08_05_1	MeKO_08_06_1	MeKO_08_07_1	MeKO_08_08_1	MeKO_08_09_1	MeKO_08_10_1	MeKO_08_11_1	MeKO_08_12_1	MeKO_08_13_1	MeKO_08_14_1	MeKO_08_15_1	MeKO_08_16_1	MeKO_08_17_1	MeKO_08_18_1	MeKO_08_19_1	MeKO_08_20_1	MeKO_08_21_1	MeKO_08_22_1	MeKO_08_23_1	MeKO_08_24_1	MeKO_08_25_1	MeKO_08_26_1	MeKO_08_27_1	MeKO_08_28_1	MeKO_08_29_1	MeKO_08_30_1	MeKO_08_31_1	MeKO_08_32_1	MeKO_08_33_1	MeKO_08_34_1	MeKO_08_35_1	MeKO_08_36_1	MeKO_08_37_1	MeKO_08_38_1	MeKO_08_39_1	MeKO_08_40_1	MeKO_08_41_1	MeKO_08_42_1	MeKO_08_43_1	MeKO_08_44_1	MeKO_08_45_1	MeKO_08_46_1	MeKO_08_47_1	MeKO_08_48_1	MeKO_11_01_1	MeKO_11_02_1	MeKO_11_03_1	MeKO_11_04_1	MeKO_11_05_1	MeKO_11_06_1	MeKO_11_07_1	MeKO_11_08_1	MeKO_11_09_1	MeKO_11_10_1	MeKO_11_11_1	MeKO_11_12_1	MeKO_11_13_1	MeKO_11_14_1	MeKO_11_15_1	MeKO_11_16_1	MeKO_11_17_1	MeKO_11_18_1	MeKO_11_19_1	MeKO_11_20_1	MeKO_11_21_1	MeKO_11_22_1	MeKO_11_23_1	MeKO_11_24_1	MeKO_11_25_1	MeKO_11_26_1	MeKO_11_27_1	MeKO_11_28_1	MeKO_11_29_1	MeKO_11_30_1	MeKO_11_31_1	MeKO_11_32_1	MeKO_11_33_1	MeKO_11_34_1	MeKO_11_35_1	MeKO_11_36_1	MeKO_11_37_1	MeKO_11_38_1	MeKO_11_39_1	MeKO_11_40_1	MeKO_11_41_1	MeKO_11_42_1	MeKO_11_43_1	MeKO_11_44_1	MeKO_11_45_1	MeKO_11_46_1	MeKO_11_47_1	MeKO_11_48_1	MeKO_12_01_1	MeKO_12_02_1	MeKO_12_03_1	MeKO_12_04_1	MeKO_12_05_1	MeKO_12_06_1	MeKO_12_07_1	MeKO_12_08_1	MeKO_12_09_1	MeKO_12_10_1	MeKO_12_11_1	MeKO_12_12_1	MeKO_12_13_1	MeKO_12_14_1	MeKO_12_15_1	MeKO_12_16_1	MeKO_12_17_1	MeKO_12_18_1	MeKO_12_19_1	MeKO_12_20_1	MeKO_12_21_1	MeKO_12_22_1	MeKO_12_23_1	MeKO_12_24_1	MeKO_12_25_1	MeKO_12_26_1	MeKO_12_27_1	MeKO_12_28_1	MeKO_12_29_1	MeKO_12_30_1	MeKO_12_31_1	MeKO_12_32_1	MeKO_12_33_1	MeKO_12_34_1	MeKO_12_35_1	MeKO_12_36_1	MeKO_12_37_1	MeKO_12_38_1	MeKO_12_39_1
091008MeKO_08_11_12_ID219	091008MeKO_08_11_12_cmb_ID205	U			2790.2	649.84  Win122_C01	206		FALSE	0	0		3447608.08695117	3733024.46296666	3757128.27856458	1963023.53377552	489684.612747046	7316601.31252069	1116113.82444775	2350551.26722195	5777111.34522162	4830893.4575376	2670621.86047608	5228943.68250478	8199292.04209095	2245485.21216694	2028219.34979216	18112519.9173473	0	5762818.52141262	3177677.67489902	3793435.04146574	5911236.87486455	6684694.19935483	11959008.9400743	6608453.78149055	6423830.69421845	1853922.14712735	4876555.35223121	2980601.84878112	3228608.88005182	4312324.43925201	2823377.15735898	3691784.55737965	2092020.5627854	3700418.11619243	782172.483113536	4933048.93706031	1254691.52175191	1070982.43233517	2488711.26665402	4439904.32550529	646016.907255419	1160828.19562865	1153225.69233039	3725275.69851683	5292035.01617551	2410498.63266074	2567378.96946921	514462.117028698	2629587.10679471	2344980.77508997	525841.775165685	3795083.61292912	2080897.23437833	1103280.05050411	311530.092057575	4421138.64416725	38141.1316390173	6031731.93687196	3490238.32402775	6132528.76636598	4104051.45774353	2155199.64613308	3049941.7095283	3234801.96217954	1553489.76415208	6426525.12354363	9200194.88179698	1696989.88012943	3859052.23517451	2674857.22988856	2712195.99725477	6752779.46939837	2086890.55614047	3430202.41907788	1565915.32538144	4474440.26716005	5494502.3623515	2256906.25100773	12874901.777471	4851614.14814955	2837700.17317009	43986.5066325901	345415.806118927	234285.671818581	2437594.31130686	6060086.81062497	2305048.77881933	628550.339653589	1851172.22934991	2298628.83983527	1487540.55987738	914884.543507336	1597483.77201617	1264804.61979848	5362970.38871813	873499.765011233	1591123.37786215	3108901.21146732	4994018.59654199	2112225.68996055	933761.662292754	1978061.22028278	1244473.29151564	1944544.99237908	311483.376340435	1301731.96300266	1566060.96544453	2276567.0954491	2111.41302776189	666089.410894741	1697338.35215	1238001.62388216	3569822.87510824	940662.833290667	1776594.5248628	1915277.33926715	4257245.67356301	4456091.18522455	4548133.62070004	7538252.08433788	1035117.20456737	2689121.15575895	4259156.78707786	1271184.45923217	2903369.40146353	4164878.76790625	4351451.59084473	5382105.27340345	3115478.31241893	3285174.00104707	2097786.96191489	808764.278512464	3076406.54310527	877701.411545884	321410.40762165
091008MeKO_08_11_12_ID220	091008MeKO_08_11_12_cmb_ID206	U			2796.5	650.9  Win122_C02	207		FALSE	0	0		6170128.34913753	10933952.6569623	15282604.9655446	7131401.77444682	2535377.40465806	11253872.4175992	7440223.33557057	9135399.00583351	581878.397123197	10772.8255866957	9078.55781610994	77.8406625351629	408.240526427553	1.91647362437702	199.96066284451	606.066897074694	10718253.1012537	7986003.6757875	8817443.70657031	3414214.31411812	15749212.4044067	7200857.96179453	5798577.15866612	1314845.53445536	1472046.65897526	2178128.15415826	2878826.23620804	3191960.20761279	3438514.64372437	3943961.49299004	2512103.72221384	3989219.39999237	4930682.84379899	4610756.12445406	7460326.14007898	3173839.90078116	3685766.15299454	9720544.95539879	1770590.20943199	6114488.48503901	3356554.56827946	1062271.40426533	4847901.45618264	7641919.3639805	8360555.59280452	9671517.8533087	4463371.54545818	485717.603578353	1577769.82030598	5643163.62697465	2661490.79727205	3298714.90531996	8127618.22408893	6035679.97740353	5210303.93266627	6805772.45686186	648739.462651179	3583467.63688895	1296064.28359972	5424719.17272442	6747763.77883115	1706311.88312816	41320.1746031224	9440138.07090572	5682288.74178917	8543533.83933878	1743016.18845401	1838933.98231377	2926487.00483391	387992.442743362	4501295.46443759	9810305.54335619	12934093.4577103	4187424.21584742	5124700.65763098	6120380.15981662	1880827.72140326	6300549.92297281	6305406.25709064	7923917.73419738	913079.713238791	3570021.21005758	643142.411636349	1685453.90388662	7683545.65521867	4091827.41729287	1358064.80123786	2916788.45485621	2239178.19921886	1120577.31684905	4365381.29015221	6307647.75841495	6335440.03395366	4158275.43630089	2434825.39283811	6465847.48037304	8332919.99593476	16259490.9248972	2920153.28904753	4760202.20119803	12120432.6052597	8254082.63805614	12578517.2102349	6500912.00381475	1396266.0110266	4733481.98355182	3461456.46517915	807287.829041033	5334907.91814552	3176623.61210407	3840672.30876015	3376326.3854072	31326838.794674	49124545.5057483	30516243.1762758	24096503.5973856	51553501.0919297	1226673.0240307	59341766.5289494	81745413.34668	5901790.18147382	6183554.42064335	3105073.44377909	2574815.98472405	3622461.42219591	6185419.41057965	3649488.44571383	10415089.1772461	5432085.54515704	5287406.18298396	3624965.86878606	3070134.18623061	3296513.45324386	5848020.07604892	3959108.47972106
091008MeKO_08_11_12_ID221	091008MeKO_08_11_12_cmb_ID207	U			2804.2	652.26  Win122_C03	208		FALSE	0	0		59965729.6386179	47049311.0453831	26175435.753483	38779470.3832541	8546469.93111737	43265257.8809575	17615066.5950393	64845798.8455751	1420131689.7414	1510924777.67172	1386391762.31145	1345236812.68578	2054037643.78115	981910703.613386	925397096.946833	2164259596.04761	16041661.6620432	13890353.5450666	20696573.2291587	1478.37639494927	28452565.91483	10929976.6204742	8262573.22053064	14452295.2380513	2505483.74819127	9621940.02380412	10642824.5428767	4435367.67014805	8335853.07114926	7965447.07621448	15981316.4190167	12011826.4651843	10781847.4425161	17884425.8566042	27249710.0860402	10374824.1853502	6324163.20745592	24630165.2520401	4317419.34472766	10663069.1237978	8062945.75303351	3581453.02230723	9454343.56754046	20739866.1325391	11444640.0856182	9565118.22381689	7930444.56143816	637861.810784445	16322210.5568509	10393329.3445921	5381747.22020037	16128637.3918709	12756674.6091965	10317930.5280959	16413032.0337609	5812129.17423364	9187472.16173425	1272855.28599042	1888269.25290791	3284085.54298682	6219778.96603574	3119718.40484181	1049298.77487317	3670811.21721837	8389988.9497223	11574800.8423024	17393469.2049377	15715857.4752277	20231133.5878298	20622783.3588801	5040511.15973248	20629790.0233534	20895888.5688121	27286836.1532186	13437410.1346823	1820474.69896951	9053059.53681887	4320381.23629744	21024477.5337664	14847293.4664017	16339082.8787664	4765186.32185049	5358950.5587139	4971006.35180491	17094800.6514679	5475868.4819115	4607475.93289101	8505253.63065585	8165595.47326922	8835096.42552139	1836917.28599212	8197012.94894809	14201486.1735455	32146614.0790518	6901333.02482212	5683190.30448214	18923325.9193354	21962818.9346775	16462600.7676207	19143562.1931668	17684381.2787625	12454677.2853544	22123162.8963505	11996523.7218319	2448071.33298586	52611174.1841074	35513790.1614855	4376318.60982525	12079711.3955907	15926213.2073294	14135701.8333562	42050764.4494242	12850861.7107829	30568690.5902217	24606175.5216614	11274086.6088462	20997183.1186819	2107419.58921194	26517650.3900686	20284027.3389237	7327604.65059173	15144104.066491	14136831.1627398	6197216.62312333	20030504.9289776	13067927.3305278	12140159.3878803	24450663.8488192	12462968.2861867	12429029.3589291	7258914.16067311	10769843.6137552	7764814.52914865	9372682.47219501	10194713.0975624
091008MeKO_08_11_12_ID222	091008MeKO_08_11_12_cmb_ID208	U			2808.4	653.12  Win122_C04	209		FALSE	0	0		1093298.20944912	167433.385160653	254403.410784125	810629.033970865	768440.205126625	2449976.86295081	11856.1977246168	85233.8326072601	16500710.1973617	67072193.4173155	64920821.3694456	50519499.6409722	38203401.0070923	101731767.513413	23092291.5165917	47796990.5513325	494223.601814279	666994.086518793	949920.45862554	1135652.43092915	161560.672604412	1744697.05146755	170319.639746698	907159.468579637	373111.207674728	325686.911267523	48417.8799850689	628799.284318364	779944.646052604	100801.832493929	132443.733391276	43397.233864295	6134.09317470444	968546.610323363	97346.4854249933	170115.985517886	791197.363075036	476786.780453406	2224287.76889614	384530.494493504	1123902.24207101	1882463.68700046	569272.78770064	204318.376113418	464269.504711092	688628.155771041	4182591.35958838	4375778.98460052	1306227.44097433	96431.0256327692	2368601.58432475	389814.569698852	1377728.09160702	35169.231347365	468116.662313442	1721113.05202585	47468.8614743273	75885.2680635549	436433.972203901	364.742667824989	172369.477742321	112640.858962182	91934.9422854288	3223.93593168231	856112.994926935	1169141.90310901	868920.356028477	1179263.18018188	2656299.46612745	150703.47827655	70933.7772896162	9038.93624101407	1785054.36149363	536758.117692158	1005545.74322763	55584.2649704052	1979450.47834537	38762.063398802	969445.746462601	1389607.91958915	1890637.63106316	651021.545585699	220752.733545189	1027633.19608588	1628175.69156549	101682.202063649	1336225.73872761	3060807.83296725	682574.483932328	1352282.27984089	544835.815802385	758537.444877295	472463.743423396	32725.0570054718	209835.821893428	2098252.08329943	2657343.67832985	1734651.16431332	1847544.24217192	703192.434473544	3882801.91111445	9205409.99174532	1993823.72937399	384220.326820254	1510348.81485628	8453492.91577958	222007.453603073	101839.684312429	2281090.67774921	29622.5493589848	2344896.58611619	5317.33944701969	979449.558900368	728815.840834613	1283902.76032631	440919.36283578	1090047.15528602	711834.611245048	13662.2662320685	31004.1191063368	528286.570725352	42422.0433418759	1051684.12377546	1134956.38093103	97945.8998718347	17580.6782833034	469151.747801396	5549.8291493806	733132.787464675	989617.281897844	14815659.2601102	1510960.79743645	256055.173454781	876846.2648403	332780.946178838
091008MeKO_08_11_12_ID223	091008MeKO_08_11_12_cmb_ID209	U			2825.9	656.44  Win123_C01	210		FALSE	0	0		665580.310772219	133462.477585967	109519.022192833	1451143.17110135	268791.29417896	2335633.14472483	671111.859347419	391972.840596838	350415.53877861	567622.081056957	956571.231314002	102568.452112112	453621.419572601	1740938.91538617	1467267.76149717	22094739.936495	2050191.28495914	636648.218229961	13445059.7597461	9706348.0921056	385888.363543143	1252463.54020757	317426.266263387	1479314.35401185	1158901.1025915	583613.667044266	3111761.83438708	12834.1293786442	129607.02885057	1531032.05257009	904496.530632163	89053.5724992588	699571.188262038	2076434.27229964	1296860.78174935	1019589.04961751	7006078.38534337	1053262.19287182	1533158.54616615	2117703.80797412	13401442.7040772	26519032.9789535	78575.0939974857	2334274.58887073	1601020.55692385	1380022.18398996	13523237.8551545	3637447.81680544	388560.666681552	28996370.8709523	15558924.8909263	2045970.82461656	4390243.19395476	475471.625363426	8485479.87334342	9112839.56277092	524881.234049803	1973063.00730479	15672.0841241972	454284.109654632	1555163.10248205	2811280.58612043	12062676.2340663	3155146.64434669	2080912.56931446	725825.982425461	925146.778221038	35278.5228524022	1730620.704069	117022.394979779	2160619.98559576	53105.275873472	223479.93157379	961900.362545464	563115.160758294	6223.72203715383	1543686.38800661	567022.227575664	4239122.26163766	174695.542491398	654716.526353333	1909100.00938421	84356.5060854258	434067.717728541	1915366.89261813	2028315.89878645	1132872.95298848	889502.597952594	2149789.45749156	78857.1306419886	1164413.65620671	598860.365960893	915066.393778264	417318.970837288	2518609.23802507	259083.020206097	176898.478024423	1380194.15127228	1318774.42712906	2662747.26625982	7473622.61801898	12668459.7562496	1553634.51704985	2430227.74269443	16480207.6897544	10170631.9711958	5937628.61537763	6103098.95835287	3037157.50070279	1874844.68392638	5475123.57395021	1334896.90755452	3104939.01870744	7531362.57737201	8206403.35521609	1625384.28223862	2082834.00903757	5478968.83178004	7609566.17316085	5192797.07794411	1764485.80673147	7796977.33189147	1175541.06443594	6818184.82582421	22569831.3836091	3468400.58466016	2461334.10890883	1724241.94926139	1283284.5532076	1765595.96186206	1730112.06446977	7227543.50191637	9407903.10524449	1033637.36054229	3143141.90403544
091008MeKO_08_11_12_ID224	091008MeKO_08_11_12_cmb_ID210	U			2832.2	657.64  Win123_C02	211		FALSE	0	0		52799394.1609094	45727619.0859806	24819515.0631001	25123288.6841192	63911159.2949209	47659241.6271806	14962201.1632304	45510572.8915675	18995354.2842995	34476463.810898	40555870.5457875	37352987.9457379	47752553.0061939	22325755.4438777	24803740.1629908	35545857.0303373	95776052.3386212	39899498.2766304	46077720.817634	28996456.6644454	49899882.1441249	44056982.431643	11750424.6223128	64011121.3883869	42324729.8100909	24733131.9200229	36697929.5445784	45906171.1056066	48054335.4859063	44720730.8711515	38616898.3553751	46887863.1152433	27287565.4440234	24619498.4573755	31135220.5001499	32392429.2153997	15926146.9150122	18621622.4239657	45992467.4258108	41268279.5287893	18598579.4084225	0	26471626.7846262	40589436.4996038	50500069.2864798	29533329.3268128	25373461.5890281	20769911.0401676	57250004.1114316	25112681.9101549	13273852.5943161	32636069.9588239	82606730.0981434	30353881.9411137	40341162.3938583	31773847.320251	27011692.0090286	47540257.0863863	34158946.6901692	35764258.453962	36585468.5467068	24061726.3425271	15254205.0017594	27604766.9642941	24677229.001274	32575281.7929177	37566172.4520972	39151399.6638023	48261771.4266473	27467363.174649	29099730.5544138	44288965.5804852	28929805.9438086	29642435.3551582	22911138.7040902	29341283.737432	29244486.1227973	32723563.3513066	152531211.311244	33321177.9929633	28649944.1844579	37083.1980613514	20569129.8411031	23198965.0180992	40497108.0763824	26013034.9106255	12345774.4203495	12352988.027466	25651890.2813831	18919967.7764283	29928448.639008	20258659.317767	29553689.3008171	35172105.1838195	30948756.6388713	26865463.2881343	24500052.8017459	29098278.3881453	29024927.3891628	18358785.2410262	25493134.8656519	26930092.2201974	23458356.743078	19506581.6912093	35570681.5190286	29682227.6510121	38028808.5254444	50420921.1634399	45224852.389475	34899575.7557099	30601169.7341814	36838096.925444	36666280.5891483	59986274.202141	29034569.4347172	37018923.2496857	53573017.6146858	62135097.391626	59364297.0207498	43567094.6013091	13946714.9508656	10166544.9836426	34290888.1865897	20471200.5133028	21555366.0649907	53268633.5034233	31848034.8747821	43844070.2042153	34969937.5597445	37854623.1532804	20107200.8149366	19730626.5250233	24435065.7398534	20580703.4928543	21089243.0741395
091008MeKO_08_11_12_ID225	091008MeKO_08_11_12_cmb_ID211	U			2848.6	660.73  Win124_C01	212		FALSE	0	0		13854728.2006258	10260292.5143525	11486996.2893012	8884089.93717857	12728362.977553	13413985.9175246	7213751.59099032	15454382.3019951	1919268.81137128	4159534.26750219	7712921.14392462	5131155.56012178	5450776.05432896	5220720.32460071	5486731.69660877	8299487.58946938	15438415.4230801	11645200.6515414	19563767.9368389	13292489.1582857	16563484.8981661	12517154.1711053	16657591.6567979	13506333.2431528	15464035.5335149	7427037.63252527	13300613.1799792	11966420.9203581	9448797.83273427	16095804.1619779	12817558.6827469	17054262.9457767	9328346.9592175	15998297.4114361	18013735.0073672	12741139.2082148	17822634.1073991	15945283.9639506	17546048.2124023	13093715.9851767	16123129.0447284	21249065.6819974	13398018.0280996	16153748.3641193	14542604.1485127	17721119.6942781	16822525.0283015	14770804.0846371	17820414.4915252	17779740.2562725	17558691.4141168	17774114.4783246	19686457.4843878	18753792.8881184	22734111.968473	17486345.7383646	13043115.8206748	13831983.9737272	10420120.2806145	15759669.2352516	10198505.2674722	9018046.32203449	13609374.9683144	16918671.0271704	16087608.506907	11509106.5241256	11567650.4974484	10619366.9232989	10811369.1273711	11326151.8466801	13838966.058703	10932833.126792	18111370.3777957	10933360.4380851	10466446.1552327	8911732.33016269	10849038.0899374	11063125.4529054	7887002.58751653	14905710.3753495	18273189.8116952	272898.026726074	18170903.7887221	15392938.6241834	15638948.8270485	15001377.6177855	7628437.93819896	11358859.6966134	10712824.9190701	8973574.96547675	15662780.2808331	9602793.9024158	12478308.0081719	20447333.3177027	14066198.0562508	15090345.7126442	5186921.1891108	7409639.57909584	4780665.63758603	8727742.97765088	5978369.35022792	8562044.26263043	4765801.42124926	5416936.06051143	13620657.5517295	9449433.08397246	10135735.8651058	10382754.8356009	11162110.1886318	12087819.9407889	8798332.95405258	9839772.24124179	15726781.4871775	38734281.2849067	32262282.0548405	24395683.8020109	23451061.1529301	22806718.0297078	30542409.9090756	43676783.9877314	10290744.0151446	8901905.85582848	8509032.1829271	11753052.3395339	7151615.4990872	10007871.4610214	13058667.4108955	13114534.9435405	8842133.47607133	10413298.7198623	9787004.06701605	13731255.1929741	10791216.7309813	6796713.36636118	14171828.1590809
091008MeKO_08_11_12_ID226	091008MeKO_08_11_12_cmb_ID212	M1		M000000_A301003-101_MST_3033.1_EIQTMS_	2880.8	666.8  Win125_C01	213		TRUE	0	0		69189369.8224564	71562569.9299335	59448108.4117768	66487642.0769646	34647555.9169059	70347558.443104	48494426.7254819	108970572.314737	1689425101.20933	1430362113.00765	1485220486.23952	1167499876.09553	2151675613.73282	1240953467.42786	1115503746.13857	2935514571.50802	53977020.9068041	29122114.2153551	41823392.2839253	45090522.348708	41242946.0454644	39635400.8306056	49567307.1337166	28383389.6704637	12594149.3353785	16087871.5969175	19205140.8469758	0	24226419.5395335	17228253.9185216	13337529.291261	25168677.4240207	33074227.0540189	39875468.5504113	43806988.1695862	28869730.1264819	36038965.5123892	41951568.3949321	21945486.8766371	38992456.8300009	33724359.6141703	29962038.8506277	31134772.3247065	35406588.0929987	55840962.7687494	31991952.3751984	67638439.3524241	7933980.20253784	48629168.5266388	40258398.9626806	23361509.4177782	23695824.4930125	34585744.222025	43537968.911774	28297694.0727122	36764008.496149	10002717.0316962	18550686.3648517	9185900.38433416	8414623.75035503	16148177.390448	10497369.4740974	3418847.54783058	13202149.3108621	36690513.0924833	42116689.4860484	31151151.2238113	27719388.1140692	29861003.5773951	31032587.0318576	27795337.8889911	42981549.934191	49110622.3169534	35540604.0186082	27560068.770861	26160474.0510144	35733933.5342274	22025640.1242943	41811010.2314787	34586319.0826157	46484152.2820348	19216984.1648865	30633388.4076	49765773.229164	37776836.2954941	44634340.6164832	20954369.5892599	22383364.8022844	32839526.6218462	18655126.2418423	35321076.7019884	24529415.9698639	34785033.1855704	55627722.1908146	25782827.539138	25642959.952591	39418368.0846385	0	33394127.3226254	40409300.5433756	47305213.4073846	45927373.5064601	21515509.9877752	24813361.0389797	40028539.2963102	61865498.3246857	41029331.0518363	33601776.5707092	35029725.016119	26085479.5144274	32352801.559478	40668491.2374654	47531965.3124962	51873306.8030663	46411003.1084457	35258575.4460452	50300707.7316503	615269.578666708	42283850.9339863	58715097.9351717	27278948.9095549	25226833.2005931	29838137.6995917	29257448.43625	23406709.7948463	29852163.7730099	32480757.4248049	37898305.2023515	33059502.8865218	26394164.388765	31705553.8662198	26808456.8800956	29014448.3616083	24802608.9099871	26318989.848668
091008MeKO_08_11_12_ID227	091008MeKO_08_11_12_cmb_ID213	U			2897.2	669.92  Win126_C01	214		FALSE	0	0		552055388.095246	971696605.669637	487664341.080664	764685365.61487	282414620.672366	578702999.549506	446965730.194482	776938655.314063	423.469861951963	1.26456960673643	522.058282859292	0.990882624607131	10351.0688387689	21168.2053488559	1235.06909985537	2908.95323113481	682118777.779643	248139521.672799	461847588.048171	445854572.150174	809145977.50763	376655105.359568	350059586.144626	550394905.979333	203286418.104782	218215102.395975	414310100.879817	316676427.067211	448058926.500641	354875154.32512	358808286.056296	580537641.572652	384957668.293889	499655272.963286	548950178.197621	308084493.022288	330544163.970247	376382823.706493	336278252.398644	790088797.259515	378594421.568185	353745972.286149	334238273.95807	267325578.398844	824409639.981037	374136116.929442	427469064.864933	180388166.76152	425422909.235796	343656151.117892	292230140.154262	362585298.731642	377484020.125062	319305806.338743	286536926.702626	365546219.314694	96027102.7966841	136645611.286699	178293301.215799	88874222.0990869	204597466.788931	146509864.770663	85625417.5736962	171498577.90327	258833477.490437	386404238.982419	376008289.743017	334016216.832941	566185004.803819	373766207.579005	390323530.880242	693678905.33563	337729960.799089	616283964.031889	248752167.550518	332399601.075202	320094508.783795	421477230.773708	246966862.667633	354700961.546106	411713459.960568	273302975.844383	216112280.243042	303866821.589119	832057015.260516	333904721.582796	203681808.183907	331114119.91352	420769334.139032	200514014.790965	346172193.80147	316673325.220242	339724234.260394	357549946.85831	308857952.758882	281120895.781662	443487725.201923	671697336.717456	506108215.184125	406227174.541449	494851649.467498	509808049.857196	381178543.571626	341686456.426109	144939211.624284	742460955.185665	552886823.096435	212795666.628307	208819213.836775	178080802.312819	267961996.420801	479920380.236457	502487117.297991	838359513.460358	1040330476.8484	1043521375.63234	687539995.666554	247773820.517726	716770229.040208	1154811918.92205	248278410.274502	372385506.144874	245326033.855057	316373899.231951	282054671.815605	424376322.095706	322767371.361891	491007213.575112	319581090.897638	273513246.468302	258049024.648744	361798263.897674	395856614.541721	184565315.891519	254672388.697457
091008MeKO_08_11_12_ID228	091008MeKO_08_11_12_cmb_ID214	U			2902.8	671.02  Win126_C02	215		FALSE	0	0		22448845.8649987	8009650.19690311	2493785.68855658	20939158.3771462	4795231.35466064	5457674.48101637	3931122.40654525	9821550.00363212	17413.3273420258	33322.157536411	101042.59225728	7.69885640109138	355730.91497062	18941.577987437	31184.3693978731	28068.9149033831	12988495.8953844	2894254.56190867	10113738.2964297	11918811.9927819	945166.507517094	8437377.41589415	14745965.5875894	3792635.35828284	4935642.95261791	5641945.47369549	8839926.85636107	2242088.11102315	6860820.14539146	4854157.2408176	11423447.2814012	17804982.4196096	6631155.02712197	14629563.0175813	3411637.74840417	4897221.50015969	6052899.34831269	11208532.4924838	3526442.69988204	7759590.08122062	8438979.55571114	7743815.64169407	345813.8068175	21231595.2515263	43043464.3089703	6853121.02676196	11906595.3927195	376662.804340111	14436633.0018328	12479788.9577401	1767469.71808558	2830404.32630554	13040478.0022169	3902719.77267728	4501086.20520457	5328065.03465245	1219221.13353971	7325333.81589879	648248.86651745	1641190.9290959	8931301.82090745	6200747.10148286	1588550.97707557	2711174.43921659	2718921.20270621	9534903.31032347	8491929.34393032	6863316.87560888	5811367.75603825	8856779.94001469	3997843.13834066	7941049.71802471	6548563.36849291	21660822.0011854	5445522.21673148	14363843.8112478	8663930.8582674	4974842.42515936	13405180.1923857	14845530.9429668	2394447.91807334	158622.074010927	6132489.83669164	5357570.27161694	9318152.77573363	3419690.42762213	9124086.17856581	4334361.38823988	1693485.88891095	1968513.15804058	2365778.53613278	9770572.7486959	4438696.84716522	6432083.9723634	2022710.34593562	3737491.5340741	2168361.22899589	9529171.1733302	19629411.6021449	18705194.147289	1415320.53665082	3661623.84776302	229033.126307984	5393946.85317213	1226761.73906619	15708721.4020212	1436187.19373391	3167695.34994848	6821955.25063937	4665319.59103016	10206810.2285183	9247732.89495068	14172215.7737741	13467330.5361617	9955797.61036128	14564305.8332502	10483898.5873129	2684898.9264751	20043185.0019229	22161455.9917877	350598.837842321	721763.510822306	6769245.95615065	10319243.9909427	5845718.01155355	13451703.8249027	3456940.87722694	10833484.8318952	2244850.90458257	4810661.07214954	7966202.86546515	11536245.9107765	2628626.01490437	5411521.90409704	8741514.78238743
091008MeKO_08_11_12_ID229	091008MeKO_08_11_12_cmb_ID215	U			2932.5	677.16  Win127_C01	216		FALSE	0	0		24260713.4945165	3545610.89622362	105300780.615161	200017993.559676	9408027.04878592	34680508.9247595	305824042.086866	36220964.8767801	1676650.58933225	1358766.03560549	69216920.7235374	797319.152466587	6007827.37483781	145407440.610087	46768967.5053988	9017286.6753192	13953157.6312479	8273818.76256558	2552547.78225343	63498323.5429926	2579141.13802724	26101621.6510955	34705783.4567667	928135.976106534	24848115.915644	41429.2907383095	54748095.5619938	16106876.0304103	1493725.65770084	31466264.4205361	17557669.7881265	3722814.00047238	284013843.671691	70240472.8480792	250912160.317388	37255585.0694943	84871667.6496357	125406645.479207	23278459.9966275	134065086.559454	84097528.2887111	137185918.782739	58743370.7391184	49459191.6073974	96556357.5026713	1716526.69840658	57604011.46988	9503539.77435588	51775.3722771785	14995.0214466817	3085231.30288532	63993.1131592335	138636.040927073	15664.549470634	245978.308639843	205348.794247637	13602392.8477886	11965958.1811963	21432605.9860244	30407245.5826845	16340624.8746288	92314635.8378962	31835379.7613876	138084877.646606	66893850.679078	37213539.8461625	21246540.7105684	21194773.483251	5801035.82891652	3797977.67583036	209348979.00522	49578789.0205089	270162587.147767	613434.266206201	36867953.4132709	16638423.7147839	25325939.3525716	5261661.95245156	19771519.7514974	24552902.4783888	69551021.5994083	250097681.082273	6293.63956066107	107692683.670877	16355155.3988677	114150369.254011	35892054.3201802	93213946.5423967	33002467.5306998	25885148.858524	76168867.7963338	1364079.19598339	93607436.423696	47162599.4643615	26380981.1690557	12733639.60036	158210.808334215	1042553.10894439	12080.6012685739	1994806.84465352	613533.595662903	215105.562681014	40469.0748336523	10675.9569025925	51808776.3929073	798788138.786535	159008199.948888	91021152.865874	65583644.8593389	60087085.9650364	49791802.8968185	47135517.1280496	39536834.2727201	119905476.271929	235258.492224988	656436656.774571	30362263.0013781	12359808.8905139	169676355.898203	78040033.0454714	16735206.24785	37129103.4525657	10316842.5274935	30279345.6274867	43996457.1431613	52703576.2288381	15020442.3602105	25894972.5837305	20139806.3584956	12734101.6725432	121013821.603362	55487560.6898113	65219371.8331066	28360341.0930146	63376004.5619348
